ADRCD_NM,ADRCD_CD,LCTN_SC_CODE,SCHUL_CODE,SCHUL_NM,SCHUL_KND_SC_CODE,PBAN_EXCP_YN,SEM_STR,AIR_BACT_STB_YN,AIR_BACT_RSLT_NMVL,AIR_BACT_RSLT_NMVL_2,FALL_BACT_STB_YN,FALL_BACT_RSLT_NMVL,FALL_BACT_RSLT_NMVL_2,MITE_STB_YN,MITE_RSLT_NMVL,MITE_RSLT_NMVL_2,RN_STB_YN,RN_RSLT_NMVL,RN_RSLT_NMVL_2,O3_STB_YN,O3_RSLT_NMVL,O3_RSLT_NMVL_2,ASBESTOS_STB_YN,ASBESTOS_RSLT_NMVL,ASBESTOS_RSLT_NMVL_2
서울특별시 동작구,1159010900.0,1,S010005251,서울보라매초등학교,2,N,하반기,적합,800.0,,적합,10.0,,적합,100.0,,적합,1.48,,적합,0.06,,적합,0.0,
서울특별시 강서구,1150010100.0,1,S010005253,서울염경초등학교,2,N,상반기,적합,359.0,,해당없음,,,적합,20.0,,적합,4.7,,적합,0.01,,해당없음,,
서울특별시 강서구,1150010100.0,1,S010005253,서울염경초등학교,2,N,하반기,적합,628.0,,해당없음,,,적합,20.0,,적합,4.7,,적합,0.01,,해당없음,,
서울특별시 영등포구,1156012400.0,1,S010005254,서울영문초등학교,2,N,상반기,적합,448.9,,적합,3.0,,적합,20.0,,적합,30.3,,적합,0.02,,미실시,,
서울특별시 영등포구,1156012400.0,1,S010005254,서울영문초등학교,2,N,하반기,적합,778.5,,적합,1.7,,적합,20.0,,적합,32.6,,적합,0.03,,해당없음,,
서울특별시 관악구,1162010200.0,1,S010005257,서울조원초등학교,2,N,상반기,적합,227.0,,적합,1.0,,적합,20.0,,적합,52.0,,적합,0.06,,미실시,,
서울특별시 관악구,1162010200.0,1,S010005257,서울조원초등학교,2,N,하반기,적합,65.0,,적합,1.0,,적합,20.0,,적합,29.0,,적합,0.02,,해당없음,,
서울특별시 강서구,1150010300.0,1,S010005259,서울화일초등학교,2,N,상반기,적합,82.0,62.0,적합,0.0,0.0,적합,0.0,20.0,적합,39.0,39.0,적합,0.01,0.01,해당없음,,
서울특별시 강서구,1150010300.0,1,S010005259,서울화일초등학교,2,N,하반기,적합,546.0,,해당없음,,,적합,20.0,,해당없음,,,적합,0.01,,해당없음,,
서울특별시 성동구,1120010700.0,1,S010005269,서울행현초등학교,2,N,상반기,적합,331.0,,적합,1.3,,적합,20.0,,적합,93.0,,적합,0.003,,적합,0.0,
서울특별시 성동구,1120010700.0,1,S010005269,서울행현초등학교,2,N,하반기,적합,488.1,,적합,0.3,,적합,20.0,,적합,47.0,,적합,0.0,,적합,0.0,
서울특별시 성북구,1129013400.0,1,S010005272,서울길원초등학교,2,N,상반기,적합,475.0,,해당없음,,,적합,20.0,,적합,17.8,,적합,0.02,,해당없음,,
서울특별시 성북구,1129013400.0,1,S010005272,서울길원초등학교,2,N,하반기,적합,771.0,,해당없음,,,적합,20.0,,적합,51.0,,적합,0.01,,해당없음,,
서울특별시 양천구,1147010100.0,1,S010005280,서울장수초등학교,2,N,상반기,적합,154.0,,미실시,,,적합,20.0,,적합,50.0,,적합,0.01,,미실시,,
서울특별시 양천구,1147010100.0,1,S010005280,서울장수초등학교,2,N,하반기,적합,439.0,,미실시,,,미실시,,,적합,44.5,,적합,0.01,,미실시,,
서울특별시 성북구,1129013800.0,1,S010005282,서울장월초등학교,2,N,상반기,적합,728.0,,해당없음,,,적합,20.0,,적합,27.5,,적합,0.016,,해당없음,,
서울특별시 성북구,1129013800.0,1,S010005282,서울장월초등학교,2,N,하반기,적합,67.0,,해당없음,,,적합,0.02,,적합,43.0,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010900.0,1,S010005283,서울휘봉초등학교,2,N,상반기,적합,420.0,,미실시,,,적합,20.0,,적합,82.0,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010900.0,1,S010005283,서울휘봉초등학교,2,N,하반기,적합,566.0,,해당없음,,,적합,20.0,,적합,36.1,,적합,0.01,,해당없음,,
서울특별시 마포구,1144012700.0,1,S010005370,서울상지초등학교,2,N,상반기,적합,250.0,,적합,4.7,,적합,20.0,,적합,93.9,,적합,0.02,,해당없음,,
서울특별시 마포구,1144012700.0,1,S010005370,서울상지초등학교,2,N,하반기,적합,749.7,,적합,1.0,,적합,20.0,,적합,81.1,,적합,0.06,,해당없음,,
서울특별시 영등포구,1156012700.0,1,S010005372,서울선유초등학교,2,N,상반기,적합,173.4,,해당없음,,,적합,20.0,,적합,94.9,,적합,0.02,,해당없음,,
서울특별시 영등포구,1156012700.0,1,S010005372,서울선유초등학교,2,N,하반기,적합,773.0,,해당없음,,,적합,20.0,,적합,77.4,,적합,0.01,,해당없음,,
서울특별시 중구,1114016200.0,1,S010005374,서울신당초등학교,2,N,상반기,적합,129.0,200.0,적합,2.0,1.0,적합,20.0,0.0,적합,47.0,0.0,적합,0.03,0.02,해당없음,,
서울특별시 중구,1114016200.0,1,S010005374,서울신당초등학교,2,N,하반기,적합,244.0,,적합,2.0,,적합,20.0,,적합,47.0,,적합,0.02,,미실시,,
서울특별시 송파구,1171010100.0,1,S010005384,서울버들초등학교,2,N,상반기,적합,646.0,706.0,적합,1.0,5.0,적합,20.0,19.0,적합,41.0,41.0,적합,0.019,0.022,적합,0.0,0.0
서울특별시 송파구,1171010100.0,1,S010005384,서울버들초등학교,2,N,하반기,적합,504.8,,적합,2.7,,적합,20.0,,적합,22.4,,적합,0.01,,미실시,,
서울특별시 송파구,1171010900.0,1,S010005386,서울문현초등학교,2,N,상반기,적합,529.9,,적합,1.7,,적합,20.0,,적합,22.9,,적합,0.016,,적합,0.0,
서울특별시 송파구,1171010900.0,1,S010005386,서울문현초등학교,2,N,하반기,적합,332.7,483.2,적합,1.0,5.0,적합,20.0,20.0,적합,24.7,24.7,적합,0.01,0.01,해당없음,,
서울특별시 동작구,1159010700.0,1,S010005387,서울삼일초등학교,2,N,상반기,적합,209.0,159.0,적합,5.0,,적합,20.0,,적합,44.0,,적합,0.04,0.02,해당없음,,
서울특별시 동작구,1159010700.0,1,S010005387,서울삼일초등학교,2,N,하반기,적합,221.0,,적합,4.0,,적합,20.0,,적합,25.0,,적합,0.02,,해당없음,,
서울특별시 서초구,1165010200.0,1,S010005495,서울매헌초등학교,2,N,상반기,적합,439.2,678.8,적합,0.0,4.0,적합,20.0,20.0,적합,20.2,20.2,적합,0.02,0.022,해당없음,,
서울특별시 서초구,1165010200.0,1,S010005495,서울매헌초등학교,2,N,하반기,적합,569.5,,적합,1.7,,적합,20.0,,미실시,,,적합,0.01,,미실시,,
서울특별시 강서구,1150010600.0,1,S010005496,서울수명초등학교,2,N,상반기,적합,282.0,,적합,4.0,,적합,20.0,,적합,60.0,,적합,0.02,,해당없음,,
서울특별시 강서구,1150010600.0,1,S010005496,서울수명초등학교,2,N,하반기,적합,17.33,,적합,3.0,,적합,20.0,,적합,55.0,,적합,0.02,,해당없음,,
서울특별시 은평구,1138010700.0,1,S010005502,서울은명초등학교,2,N,상반기,적합,116.0,,적합,1.0,,적합,20.0,,적합,12.4,,적합,0.021,,해당없음,,
서울특별시 은평구,1138010700.0,1,S010005502,서울은명초등학교,2,N,하반기,적합,177.0,,적합,3.0,,적합,20.0,,적합,30.9,,적합,0.01,,해당없음,,
서울특별시 송파구,1171011200.0,1,S010005503,서울개롱초등학교,2,N,상반기,적합,306.0,,적합,1.0,,적합,0.0,,해당없음,,,적합,0.012,,해당없음,,
서울특별시 송파구,1171011200.0,1,S010005503,서울개롱초등학교,2,N,하반기,적합,782.0,,적합,1.0,,적합,20.0,,적합,28.8,,적합,0.02,,해당없음,,
서울특별시 송파구,1171010200.0,1,S010005504,서울잠현초등학교,2,N,상반기,적합,341.0,,적합,2.0,,적합,0.2,,적합,40.9,,적합,0.013,,해당없음,,
서울특별시 송파구,1171010200.0,1,S010005504,서울잠현초등학교,2,N,하반기,적합,503.0,,해당없음,,,적합,20.0,,적합,50.9,,적합,0.01,,해당없음,,
서울특별시 은평구,1138011400.0,1,S010005505,서울진관초등학교,2,N,상반기,적합,164.0,,적합,1.0,,적합,20.0,,적합,12.8,,적합,0.012,,해당없음,,
서울특별시 은평구,1138011400.0,1,S010005505,서울진관초등학교,2,N,하반기,적합,442.0,,적합,1.0,,적합,20.0,,적합,15.3,,적합,0.01,,해당없음,,
서울특별시 양천구,1147010200.0,1,S010005507,서울목운초등학교,2,N,상반기,적합,524.0,210.0,적합,1.0,0.0,적합,20.0,,적합,22.0,,적합,0.016,0.015,해당없음,,
서울특별시 양천구,1147010200.0,1,S010005507,서울목운초등학교,2,N,하반기,적합,310.0,244.0,적합,1.0,,적합,20.0,,적합,43.0,,적합,0.02,,해당없음,,
서울특별시 성동구,1120011800.0,1,S010005513,서울송원초등학교,2,N,상반기,적합,155.0,0.0,적합,0.0,0.0,적합,20.0,0.0,적합,34.0,0.0,적합,0.017,0.0,해당없음,,
서울특별시 성동구,1120011800.0,1,S010005513,서울송원초등학교,2,N,하반기,적합,411.0,,적합,2.0,,적합,20.0,,적합,91.0,,적합,0.02,,해당없음,,
서울특별시 강동구,1174010300.0,1,S010005527,서울강명초등학교,2,N,상반기,적합,447.0,,적합,3.0,,적합,20.0,,적합,16.5,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010300.0,1,S010005527,서울강명초등학교,2,N,하반기,적합,788.0,,적합,3.0,,적합,20.0,,적합,61.4,,적합,0.01,,해당없음,,
서울특별시 강서구,1150010200.0,1,S010005546,서울등마초등학교,2,N,상반기,적합,225.0,,해당없음,,,적합,20.0,,적합,1.0,,적합,0.06,,해당없음,,
서울특별시 강서구,1150010200.0,1,S010005546,서울등마초등학교,2,N,하반기,적합,225.0,289.0,적합,0.0,0.0,적합,20.0,,적합,48.9,,적합,0.02,0.02,해당없음,,
서울특별시 양천구,1147010100.0,1,S010005548,서울신은초등학교,2,N,상반기,적합,287.0,179.0,해당없음,,,적합,0.0,0.0,적합,27.0,27.0,적합,0.01,0.01,적합,0.0,0.0
서울특별시 양천구,1147010100.0,1,S010005548,서울신은초등학교,2,N,하반기,적합,277.0,,적합,0.0,,적합,0.0,,적합,25.1,,적합,0.01,,적합,0.0,
서울특별시 서초구,1165010300.0,1,S010005549,서울우면초등학교,2,N,상반기,적합,409.0,,해당없음,,,적합,0.0,,적합,40.0,,적합,0.016,,해당없음,,
서울특별시 서초구,1165010300.0,1,S010005549,서울우면초등학교,2,N,하반기,적합,498.0,,해당없음,,,적합,0.0,,적합,70.9,,적합,0.0,,해당없음,,
서울특별시 성동구,1120011300.0,1,S010005551,서울동호초등학교,2,N,상반기,적합,,,적합,,,적합,,,적합,,,적합,,,미실시,,
서울특별시 성동구,1120011300.0,1,S010005551,서울동호초등학교,2,N,하반기,적합,213.5,,해당없음,,,적합,20.0,,적합,16.0,,적합,0.01,,해당없음,,
서울특별시 구로구,1153011100.0,1,S010005553,서울천왕초등학교,2,N,상반기,적합,177.6,,적합,1.8,,적합,20.0,,적합,17.1,,적합,0.01,,해당없음,,
서울특별시 구로구,1153011100.0,1,S010005553,서울천왕초등학교,2,N,하반기,적합,644.2,,적합,0.3,,적합,20.0,,적합,64.4,,적합,0.03,,적합,0.0,
서울특별시 마포구,1144012700.0,1,S010005555,서울하늘초등학교,2,N,상반기,적합,186.8,83.7,적합,1.0,0.7,적합,20.0,,적합,17.1,,적합,0.04,0.05,해당없음,,
서울특별시 마포구,1144012700.0,1,S010005555,서울하늘초등학교,2,N,하반기,적합,778.7,,적합,1.0,,적합,20.0,,적합,35.3,,적합,0.01,,해당없음,,
서울특별시 은평구,1138011400.0,1,S010005557,서울은빛초등학교,2,N,상반기,적합,423.2,,적합,0.7,,적합,20.0,,적합,55.1,,적합,0.03,,해당없음,,
서울특별시 은평구,1138011400.0,1,S010005557,서울은빛초등학교,2,N,하반기,적합,423.2,,해당없음,,,적합,20.0,,적합,55.1,,적합,0.03,,해당없음,,
서울특별시 은평구,1138010300.0,1,S010005559,서울수리초등학교,2,N,상반기,적합,119.0,,적합,1.0,,적합,20.0,,적합,10.0,,적합,0.02,,해당없음,,
서울특별시 은평구,1138010300.0,1,S010005559,서울수리초등학교,2,N,하반기,적합,55.0,,적합,1.0,,적합,20.0,,적합,45.0,,적합,0.03,,미실시,,
서울특별시 동작구,1159010200.0,1,S010005567,서울상현초등학교,2,N,상반기,적합,133.0,,적합,2.0,,적합,20.0,,적합,144.0,,적합,0.03,,해당없음,,
서울특별시 동작구,1159010200.0,1,S010005567,서울상현초등학교,2,N,하반기,적합,139.0,,적합,2.0,,적합,20.0,,적합,29.0,,적합,0.02,,해당없음,,
서울특별시 은평구,1138010500.0,1,S010005577,서울구현초등학교,2,N,상반기,적합,268.0,,적합,1.0,,적합,20.0,,적합,37.9,,적합,0.011,,해당없음,,
서울특별시 은평구,1138010500.0,1,S010005577,서울구현초등학교,2,N,하반기,적합,101.0,,적합,1.0,,적합,20.0,,적합,37.9,,적합,0.0,,해당없음,,
서울특별시 은평구,1138011400.0,1,S010005581,서울은진초등학교,2,N,상반기,적합,324.0,,적합,4.0,,적합,20.0,,미실시,,,적합,0.03,,해당없음,,
서울특별시 은평구,1138011400.0,1,S010005581,서울은진초등학교,2,N,하반기,적합,324.0,,적합,4.0,,적합,20.0,,적합,100.0,,적합,0.03,,미실시,,
서울특별시 서대문구,1141012000.0,1,S010005597,서울가재울초등학교,2,N,상반기,적합,283.5,,적합,1.0,,적합,20.0,,적합,55.5,,적합,0.05,,해당없음,,
서울특별시 서대문구,1141012000.0,1,S010005597,서울가재울초등학교,2,N,하반기,적합,739.9,,적합,1.0,,적합,19.0,,적합,55.5,,적합,0.02,,미실시,,
서울특별시 송파구,1171011300.0,1,S010005599,서울위례솔초등학교,2,N,상반기,적합,252.0,,해당없음,,,적합,20.0,,적합,16.1,,적합,0.015,,해당없음,,
서울특별시 송파구,1171011300.0,1,S010005599,서울위례솔초등학교,2,N,하반기,적합,252.0,,해당없음,,,적합,20.0,,적합,16.1,,적합,0.01,,해당없음,,
서울특별시 강동구,1174010300.0,1,S010005600,서울고현초등학교,2,N,상반기,적합,217.0,,해당없음,,,적합,0.0,,적합,110.0,,적합,0.015,,해당없음,,
서울특별시 강동구,1174010300.0,1,S010005600,서울고현초등학교,2,N,하반기,적합,151.0,,해당없음,,,적합,10.0,,적합,88.8,,적합,0.01,,해당없음,,
서울특별시 은평구,1138010200.0,1,S010005601,서울어울초등학교,2,N,상반기,적합,191.0,,해당없음,,,적합,20.0,,적합,46.0,,적합,0.02,,해당없음,,
서울특별시 은평구,1138010200.0,1,S010005601,서울어울초등학교,2,N,하반기,적합,469.0,,적합,1.0,,적합,20.0,,적합,54.0,,적합,0.02,,해당없음,,
서울특별시 중랑구,1126010600.0,1,S010005606,서울새솔초등학교,2,N,상반기,적합,379.0,134.0,미실시,,,적합,10.0,0.0,적합,62.0,62.0,적합,0.01,0.01,해당없음,,
서울특별시 중랑구,1126010600.0,1,S010005606,서울새솔초등학교,2,N,하반기,적합,341.0,,미실시,,,적합,10.0,,적합,43.5,,적합,0.01,,미실시,,
서울특별시 강남구,1168011200.0,1,S010005828,서울율현초등학교,2,N,상반기,적합,792.0,,해당없음,,,적합,20.0,,적합,16.6,,적합,0.014,0.023,해당없음,,
서울특별시 강남구,1168011200.0,1,S010005828,서울율현초등학교,2,N,하반기,적합,745.0,,해당없음,,,적합,20.0,,적합,36.1,,적합,0.01,,해당없음,,
서울특별시 서초구,1165010300.0,1,S010005830,서울우솔초등학교,2,N,상반기,적합,625.0,112.0,해당없음,,,적합,20.0,,적합,49.0,,적합,0.007,0.008,해당없음,,
서울특별시 서초구,1165010300.0,1,S010005830,서울우솔초등학교,2,N,하반기,적합,144.0,,미실시,,,적합,20.0,,적합,25.9,,적합,0.01,,미실시,,
서울특별시 강남구,1168011200.0,1,S010005831,서울자곡초등학교,2,N,상반기,적합,439.0,527.0,적합,0.0,,적합,0.0,,적합,48.7,,적합,0.014,0.015,적합,0.0,
서울특별시 강남구,1168011200.0,1,S010005831,서울자곡초등학교,2,N,하반기,적합,698.0,,해당없음,,,적합,20.0,,적합,39.2,48.7,적합,0.01,0.01,해당없음,,
서울특별시 강남구,1168011100.0,1,S010005832,서울세명초등학교,2,N,상반기,적합,792.0,,적합,10.0,,적합,0.0,,적합,48.7,,적합,0.015,,해당없음,,
서울특별시 강남구,1168011100.0,1,S010005832,서울세명초등학교,2,N,하반기,적합,792.0,,해당없음,,,적합,20.0,,적합,48.7,,적합,0.02,,해당없음,,
서울특별시 송파구,1171010900.0,1,S010006043,서울송례초등학교,2,N,상반기,적합,337.0,,적합,2.0,,적합,20.0,,적합,23.4,,적합,0.006,,해당없음,,
서울특별시 송파구,1171010900.0,1,S010006043,서울송례초등학교,2,N,하반기,적합,371.0,,적합,1.0,,적합,20.0,,적합,23.4,,적합,0.0,,해당없음,,
서울특별시 송파구,1171010900.0,1,S010006211,서울위례별초등학교,2,N,상반기,적합,448.0,,해당없음,,,적합,20.0,,적합,69.8,,적합,0.016,,해당없음,,
서울특별시 송파구,1171010900.0,1,S010006211,서울위례별초등학교,2,N,하반기,적합,745.0,,해당없음,,,적합,20.0,,적합,77.2,,적합,0.0,,해당없음,,
서울특별시 강동구,1174011000.0,1,S010006385,서울강솔초등학교,2,N,상반기,적합,473.0,,적합,3.0,,적합,20.0,,적합,33.7,,적합,0.014,,해당없음,,
서울특별시 강동구,1174011000.0,1,S010006385,서울강솔초등학교,2,N,하반기,적합,727.0,,해당없음,,,적합,20.0,,적합,50.8,,적합,0.02,,해당없음,,
서울특별시 금천구,1154510200.0,1,S010006386,서울금나래초등학교,2,N,상반기,적합,360.1,,적합,2.0,,적합,20.0,,적합,78.8,,적합,0.06,,해당없음,,
서울특별시 금천구,1154510200.0,1,S010006386,서울금나래초등학교,2,N,하반기,적합,768.5,,적합,3.3,,적합,20.0,,적합,78.8,,적합,0.04,,해당없음,,
서울특별시 구로구,1153011100.0,1,S010006431,서울하늘숲초등학교,2,N,상반기,적합,784.7,,적합,0.0,,적합,20.0,,해당없음,,,적합,0.02,,해당없음,,
서울특별시 구로구,1153011100.0,1,S010006431,서울하늘숲초등학교,2,N,하반기,적합,734.2,,해당없음,,,적합,19.0,,적합,41.9,,적합,0.02,,해당없음,,
서울특별시 구로구,1153011200.0,1,S010006432,서울항동초등학교,2,N,상반기,적합,761.0,742.3,적합,0.0,0.0,적합,19.0,19.0,적합,51.6,51.6,적합,0.01,0.01,적합,0.0,0.0
서울특별시 구로구,1153011200.0,1,S010006432,서울항동초등학교,2,N,하반기,적합,761.6,,미실시,,,적합,20.0,,적합,51.6,,적합,0.01,,미실시,,
서울특별시 송파구,1171010700.0,1,S010006433,서울해누리초등학교,2,N,상반기,적합,693.0,259.0,적합,2.0,4.0,적합,20.0,,적합,59.9,,적합,0.06,0.06,해당없음,,
서울특별시 송파구,1171010700.0,1,S010006433,서울해누리초등학교,2,N,하반기,적합,763.0,,적합,2.0,,적합,20.0,,적합,8.9,,적합,0.01,,해당없음,,
서울특별시 중랑구,1126010500.0,1,S010006476,서울양원숲초등학교,2,N,상반기,적합,347.0,,적합,2.0,,적합,20.0,,적합,148.0,,적합,0.012,,해당없음,,
서울특별시 중랑구,1126010500.0,1,S010006476,서울양원숲초등학교,2,N,하반기,적합,363.0,,적합,2.0,,적합,20.0,,적합,79.2,,적합,0.01,,해당없음,,
서울특별시 강동구,1174011000.0,1,S010006543,서울강빛초등학교,2,N,상반기,미실시,,,해당없음,,,해당없음,,,해당없음,,,미실시,,,해당없음,,
서울특별시 성북구,1129013500.0,1,S000003514,서울대학교사범대학부설중학교,3,N,상반기,적합,260.0,170.0,적합,10.0,10.0,적합,20.0,,적합,47.2,,적합,0.018,0.017,해당없음,,
서울특별시 성북구,1129013500.0,1,S000003514,서울대학교사범대학부설중학교,3,N,하반기,적합,110.0,,적합,4.0,,적합,20.0,,적합,59.0,,적합,0.02,,해당없음,,
서울특별시 종로구,1111016500.0,1,S000003562,서울대학교사범대학부설여자중학교,3,N,상반기,적합,156.1,,적합,2.0,,적합,20.0,,적합,44.0,,적합,0.005,,적합,0.0,
