"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","인적자원운용","학생복지/교육격차해소","기본적교육활동","선택적교육활동","교육활동지원","학교일반운영","학교시설확충","학교재무활동"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001606","서울원신초등학교","02","공립","N","","복식부기","예산세출","15100000","132368000","94421000","40499000","52778000","282923000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001607","서울은로초등학교","02","공립","N","","복식부기","예산세출","21780000","139186000","189430000","220200000","89280000","320971000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001608","서울은천초등학교","02","공립","N","","복식부기","예산세출","42090000","200727000","200134000","21400000","93979000","276691000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001609","서울인헌초등학교","02","공립","N","","복식부기","예산세출","26900000","211330000","147440000","684758000","72201000","388958000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 관악구","S010001610","서울청룡초등학교","02","공립","N","","복식부기","예산세출","18840000","126232000","96740000","266470000","51032000","351239000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001611","서울행림초등학교","02","공립","N","","복식부기","예산세출","18656000","210004000","55624000","73709000","82202000","299986000","0","0"
"서울특별시교육청","서울특별시동작관악교육지원청","서울특별시 동작구","S010001612","서울흑석초등학교","02","공립","N","","복식부기","예산세출","16750000","121375000","82960000","297400000","75302000","388115000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001735","서울계상초등학교","02","공립","N","","복식부기","예산세출","18930000","166100000","116260000","95952000","56128000","331290000","0","10000000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001736","서울공릉초등학교","02","공립","N","","복식부기","예산세출","15190000","126111000","128273000","31140000","44231000","288443000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001737","서울공연초등학교","02","공립","N","","복식부기","예산세출","12270000","102605000","129080000","221000000","153511000","377004000","0","100000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001738","서울노원초등학교","02","공립","N","","복식부기","예산세출","13140000","89895000","87200000","17012000","113255000","301248000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001739","서울노일초등학교","02","공립","N","","복식부기","예산세출","15970000","132144000","107780000","21065000","53749000","315948000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001740","서울녹천초등학교","02","공립","N","","복식부기","예산세출","16924000","107259000","82965000","17850000","55466000","265028000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001741","서울누원초등학교","02","공립","N","","복식부기","예산세출","21740000","149517000","170115000","27990000","107155000","295103000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001742","서울당현초등학교","02","공립","N","","복식부기","예산세출","23920000","151567000","135955000","223400000","74503000","316015000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001743","서울도봉초등학교","02","공립","N","","복식부기","예산세출","20090000","98501000","106210000","127600000","88137000","334807000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001744","서울동일초등학교","02","공립","N","","복식부기","예산세출","21060000","631790000","144650000","76000000","59380000","327285000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001745","서울방학초등학교","02","공립","N","","복식부기","예산세출","24162000","505404000","139086000","29001000","65472000","305899000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001746","서울백운초등학교","02","공립","N","","복식부기","예산세출","23810000","164184000","153310000","23945000","75622000","452926000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001747","서울불암초등학교","02","공립","N","","복식부기","예산세출","18190000","110347000","155540000","17244000","50583000","352296000","0","1000"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001748","서울상경초등학교","02","공립","N","","복식부기","예산세출","18960000","95850000","154630000","20892000","62132000","330436000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001749","서울상계초등학교","02","공립","N","","복식부기","예산세출","17370000","84146000","157946000","99726000","67401000","214843000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001750","서울상곡초등학교","02","공립","N","","복식부기","예산세출","25870000","144871000","130740000","31900000","78654000","282321000","0","0"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001751","서울상수초등학교","02","공립","N","","복식부기","예산세출","18015000","139013000","180640000","36060000","55479000","355833000","0","20000"
