CO_STB_YN,FOND_SC_CODE,SEM,NO2_STB_YN,ETHY_BENZENE_STB_YN,BENZENE_STB_YN,XYLENE_STB_YN,ITENI_RSLT_NMVL,RN_RSLT_NMVL,NAT_VNTLA_STB_YN,AIR_BACT_RSLT_NMVL_3,AIR_BACT_RSLT_NMVL_2,CO2_RSLT_NMVL_3,CO2_RSLT_NMVL_2,BLKB_ITENI_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL,DES_ITENI_STB_YN,NSE_STB_YN,MITE_STB_YN,CO2_RSLT_NMVL,SCHUL_CODE,DES_ITENI_RSLT_NMVL,PBAN_EXCP_YN,VOCS_STB_YN,AIR_BACT_RSLT_NMVL,RN_STB_YN,UGWTR_STB_YN,AIR_BACT_STB_YN,ULTRA_DST_RSLT_NMVL,BNHH_YN,ATPT_OFCDC_ORG_NM,NSE_RSLT_NMVL,SCHUL_NM,HCHO_STB_YN,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,WTERR_STB_YN,ADRCD_CD,GMNSM_MNUT_DST_STB_YN,PBAN_YR,MNUT_DST_RSLT_NMVL,ITENI_STB_YN,HCHO_RSLT_NMVL_3,HCHO_RSLT_NMVL_2,JU_ORG_NM,FALL_BACT_STB_YN,MNUT_DST_STB_YN,HCHO_RSLT_NMVL,PBAN_DGR,MNUT_DST_RSLT_NMVL_3,MNUT_DST_RSLT_NMVL_2,O3_RSLT_NMVL,CO2_STB_YN,ULTRA_DST_STB_YN,BLKB_ITENI_RSLT_NMVL,ULTRA_DST_RSLT_NMVL_3,ULTRA_DST_RSLT_NMVL_2,STYLENE_STB_YN,SEM_STR,ADRCD_NM,GMNSM_MNUT_DST_RSLT_NMVL_3,SCHUL_KND_SC_CODE,ASBESTOS_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL_2,JU_ORG_CODE,O3_RSLT_NMVL_3,O3_RSLT_NMVL_2,O3_STB_YN,TOLUENE_STB_YN,NO2_RSLT_NMVL,TOLUENE_RSLT_NMVL,BENZENE_RSLT_NMVL,FALL_BACT_RSLT_NMVL,VOCS_RSLT_NMVL,STYLENE_RSLT_NMVL,CO_RSLT_NMVL,MITE_RSLT_NMVL,ASBESTOS_RSLT_NMVL,ETHY_BENZENE_RSLT_NMVL,XYLENE_RSLT_NMVL,SCHUL_CRSE_SC_VALUE,SCHUL_CRSE_SC_VALUE_NM,VNTLA_RSLT_NMVL,NO2_RSLT_NMVL_3,NO2_RSLT_NMVL_2,VOCS_STB_YN_RSN,RN_RSLT_NMVL_3,RN_RSLT_NMVL_2,CO_RSLT_NMVL_3,CO_RSLT_NMVL_2,XYLENE_STB_YN_RSN,ETHY_BENZENE_STB_YN_RSN,TOLUENE_STB_YN_RSN,BENZENE_STB_YN_RSN,FALL_BACT_RSLT_NMVL_3,VNTLA_STB_YN,FALL_BACT_RSLT_NMVL_2,STYLENE_STB_YN_RSN,VNTLA_STB_YN_RSN,VOCS_RSLT_NMVL_2,FALL_BACT_STB_YN_RSN,BENZENE_RSLT_NMVL_3,BENZENE_RSLT_NMVL_2,TOLUENE_RSLT_NMVL_3,TOLUENE_RSLT_NMVL_2,ETHY_BENZENE_RSLT_NMVL_3,ETHY_BENZENE_RSLT_NMVL_2,STYLENE_RSLT_NMVL_3,STYLENE_RSLT_NMVL_2,XYLENE_RSLT_NMVL_3,XYLENE_RSLT_NMVL_2,MITE_RSLT_NMVL_2,ASBESTOS_RSLT_NMVL_2,HCHO_STB_YN_RSN,CO2_STB_YN_RSN,NO2_STB_YN_RSN,ASBESTOS_STB_YN_RSN,MITE_STB_YN_RSN,AIR_BACT_STB_YN_RSN,ULTRA_DST_STB_YN_RSN,MNUT_DST_STB_YN_RSN,RN_STB_YN_RSN,CO_STB_YN_RSN,GMNSM_MNUT_DST_STB_YN_RSN,O3_STB_YN_RSN,MITE_RSLT_NMVL_3,ASBESTOS_RSLT_NMVL_3,VOCS_RSLT_NMVL_3,WTERR_STB_YN_RSN,UGWTR_STB_YN_RSN,ITENI_STB_YN_RSN,NSE_STB_YN_RSN,DES_ITENI_STB_YN_RSN,BLKB_ITENI_STB_YN_RSN,PBAN_EXCP_RSN,NAT_VNTLA_STB_YN_RSN,연도,학교급코드,HS_KND_SC_NM
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.1,121.0,실시,205.5,156.8,915.0,869.4,적합,119.7,적합,적합,적합,705.0,S010001553,1121.0,N,해당없음,160.5,적합,적합,적합,22.4,N,서울특별시교육청,44.0,남성중학교,적합,B100000001,1,,1159010700.0,적합,2023.0,68.5,적합,20.0,10.0,서울특별시동작관악교육지원청,적합,적합,20.0,1.0,41.8,69.1,0.006,적합,적합,1054.0,12.5,24.3,해당없음,상반기,서울특별시 동작구,133.8,3,해당없음,122.4,B100000304,0.003,0.003,적합,해당없음,0.044,,,1.0,,,0.4,19.0,,,,3.0,중,,0.044,0.047,,121.0,121.0,0.6,0.4,,,,,1.7,,2.0,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,19.0,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,47.0,,,,,,,75.7,,,적합,726.4,S010001553,,N,해당없음,164.4,적합,,적합,14.1,N,서울특별시교육청,,남성중학교,적합,B100000001,1,,1159010700.0,적합,2023.0,49.2,,,,서울특별시동작관악교육지원청,적합,적합,12.9,1.0,,,0.0,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,해당없음,0.02,,,3.8,,,0.7,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,24.0,실시,,,,,적합,45.0,적합,적합,적합,984.0,S010001554,700.0,N,적합,604.0,적합,미실시,적합,29.0,N,서울특별시교육청,41.9,당곡중학교,적합,B100000001,1,미실시,1162010100.0,적합,2023.0,47.0,적합,,,서울특별시동작관악교육지원청,적합,적합,29.0,1.0,,,0.029,적합,적합,511.0,,,적합,상반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,적합,0.026,11.0,1.3,2.0,220.9,0.6,1.8,20.0,0.006,112.7,62.8,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,정수기 없이 음수대 사용,지하수(먹는물) 사용하지 않음,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,72.0,,,,,,,81.5,,,적합,994.0,S010001554,,N,적합,128.0,적합,,적합,26.8,N,서울특별시교육청,,당곡중학교,적합,B100000001,1,,1162010100.0,적합,2023.0,52.6,,,,서울특별시동작관악교육지원청,적합,적합,20.6,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,적합,0.02,13.9,4.5,2.0,65.2,0.4,1.7,0.0,0.0,3.0,5.2,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,53.0,실시,,134.0,,966.0,적합,96.4,적합,적합,해당없음,960.0,S010001555,1053.0,N,해당없음,99.0,적합,,적합,28.7,N,서울특별시교육청,42.0,대방중학교,적합,B100000001,1,,1159010900.0,적합,2023.0,41.6,적합,,17.6,서울특별시동작관악교육지원청,해당없음,적합,17.1,1.0,,42.7,0.031,적합,적합,624.0,,29.4,해당없음,상반기,서울특별시 동작구,,3,해당없음,97.7,B100000304,,0.027,적합,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,58.0,,,,,,,97.2,,,적합,854.0,S010001555,,N,해당없음,127.0,적합,,적합,29.1,N,서울특별시교육청,,대방중학교,적합,B100000001,1,,1159010900.0,적합,2023.0,51.1,,,,서울특별시동작관악교육지원청,적합,적합,17.3,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,해당없음,0.04,,,1.0,,,0.6,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,69.0,실시,106.0,162.0,845.0,964.0,적합,86.4,적합,적합,적합,952.0,S010001557,805.0,N,해당없음,97.0,적합,,적합,28.4,N,서울특별시교육청,40.8,동작중학교,적합,B100000001,1,,1159010600.0,적합,2023.0,47.3,적합,17.2,19.4,서울특별시동작관악교육지원청,해당없음,적합,14.9,1.0,47.2,44.6,0.027,적합,적합,544.0,29.4,25.3,해당없음,상반기,서울특별시 동작구,,3,해당없음,,B100000304,0.026,0.025,적합,해당없음,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,해당없음,해당없음,해당없음,,58.0,,,,,,,103.6,,,적합,854.0,S010001557,,N,해당없음,119.0,적합,,적합,13.4,N,서울특별시교육청,,동작중학교,적합,B100000001,1,,1159010600.0,적합,2023.0,33.8,,,,서울특별시동작관악교육지원청,해당없음,적합,13.0,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,해당없음,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.02,20.0,실시,,,,,적합,51.9,적합,적합,적합,800.0,S010001558,901.0,N,적합,192.0,적합,,적합,15.3,N,서울특별시교육청,43.3,문창중학교,적합,B100000001,1,,1159010900.0,적합,2023.0,40.2,적합,,,서울특별시동작관악교육지원청,적합,적합,22.6,1.0,,,0.03,적합,적합,850.0,,,적합,상반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,적합,0.03,268.5,0.0,4.0,303.6,10.1,2.6,20.0,,19.9,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,적합,미실시,적합,,25.0,,,,,,,59.9,,,적합,826.0,S010001558,,N,적합,227.0,적합,,적합,15.5,N,서울특별시교육청,,문창중학교,적합,B100000001,1,,1159010900.0,적합,2023.0,65.4,,,,서울특별시동작관악교육지원청,적합,적합,30.1,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,적합,,196.9,,4.0,271.7,6.1,,20.0,,15.8,17.7,,,,,,,,,,,,,,불검출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,적합,적합,적합,1.0,63.0,실시,,,,,적합,106.0,적합,적합,적합,961.0,S010001559,1073.0,N,적합,135.0,적합,,적합,27.3,N,서울특별시교육청,42.3,미성중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,45.5,적합,,,서울특별시동작관악교육지원청,적합,적합,21.2,1.0,,,0.029,적합,적합,535.0,,,적합,상반기,서울특별시 관악구,,3,해당없음,,B100000304,,,적합,적합,,65.7,5.0,4.0,213.5,1.0,,20.0,,9.7,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,해당없음,해당없음,해당없음,,,,,,,,,,,,해당없음,,S010001559,,N,해당없음,,해당없음,,미실시,,N,서울특별시교육청,,미성중학교,해당없음,B100000001,1,,1162010200.0,미실시,2023.0,,,,,서울특별시동작관악교육지원청,해당없음,미실시,,1.0,,,,미실시,미실시,,,,해당없음,하반기,서울특별시 관악구,,3,해당없음,,B100000304,,,미실시,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,해당없음,,,,해당없음,해당없음,해당없음,,,해당없음,해당없음,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.0,109.0,실시,,,,,적합,86.5,적합,적합,적합,962.0,S010001560,934.0,N,해당없음,99.0,적합,,적합,21.5,N,서울특별시교육청,38.2,봉림중학교,적합,B100000001,1,적합,1162010100.0,적합,2023.0,42.3,적합,,,서울특별시동작관악교육지원청,적합,적합,14.4,1.0,,,0.032,적합,적합,453.0,,,해당없음,상반기,서울특별시 관악구,,3,해당없음,,B100000304,,,적합,해당없음,0.025,,,0.0,,,1.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,35.0,,104.0,132.0,826.0,893.0,,93.6,,,적합,864.0,S010001560,,N,해당없음,101.0,적합,,적합,16.0,N,서울특별시교육청,,봉림중학교,적합,B100000001,1,,1162010100.0,적합,2023.0,41.0,,15.3,15.3,서울특별시동작관악교육지원청,적합,적합,13.0,1.0,32.0,41.2,0.02,적합,적합,,14.4,16.2,해당없음,하반기,서울특별시 관악구,,3,해당없음,,B100000304,0.02,0.02,적합,해당없음,0.01,,,0.0,,,1.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,69.0,실시,,,,,적합,86.4,적합,적합,적합,942.0,S010001561,782.0,N,해당없음,84.0,적합,,적합,25.4,N,서울특별시교육청,41.0,봉원중학교,적합,B100000001,1,적합,1162010100.0,적합,2023.0,48.9,적합,,,서울특별시동작관악교육지원청,해당없음,적합,12.4,1.0,,,0.027,적합,적합,574.0,,,해당없음,상반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,해당없음,,,,,,,,20.0,0.01,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
미실시,공립,1.0,미실시,미실시,미실시,미실시,,69.0,,,,,,,86.4,,,적합,942.0,S010001561,,N,미실시,84.0,적합,,적합,25.4,N,서울특별시교육청,,봉원중학교,미실시,B100000001,1,,1162010100.0,적합,2023.0,48.9,,,,서울특별시동작관악교육지원청,미실시,적합,,1.0,,,0.02,적합,적합,,,,미실시,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,미실시,,,,,,,,20.0,0.01,,,3.0,중,,,,기숙사없음,,,,,기숙사없음,기숙사없음,기숙사없음,기숙사없음,,,,기숙사없음,,,해당없음,,,,,,,,,,,,,기숙사없음,,0.022,,,,,,,1.7,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.11,112.0,실시,,,,,적합,94.0,적합,적합,적합,966.0,S010001562,865.0,N,해당없음,209.0,적합,,적합,28.9,N,서울특별시교육청,40.5,사당중학교,해당없음,B100000001,1,,1159010700.0,적합,2023.0,44.6,적합,,,서울특별시동작관악교육지원청,적합,적합,,1.0,,,0.027,적합,적합,634.0,,,해당없음,상반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,해당없음,,,,1.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,28.0,,,,,,,98.0,,,적합,931.0,S010001562,,N,해당없음,155.0,적합,,적합,15.0,N,서울특별시교육청,,사당중학교,적합,B100000001,1,,1159010700.0,적합,2023.0,40.0,,,,서울특별시동작관악교육지원청,적합,적합,17.0,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,해당없음,0.01,,,1.0,,,1.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,미실시,미실시,미실시,1.8,60.0,실시,,,,,적합,24.15,적합,적합,적합,746.0,S010001563,889.0,N,미실시,349.0,적합,,적합,12.9,N,서울특별시교육청,40.6,상도중학교,적합,B100000001,1,적합,1159010700.0,적합,2023.0,23.7,적합,,,서울특별시동작관악교육지원청,해당없음,적합,10.7,1.0,,,0.023,적합,적합,977.0,,,미실시,상반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,미실시,0.05,,,,,,0.4,20.0,0.01,,,3.0,중,,,,"특별점검 상.하반기 각각1회 이상측정 (신축학교,다량비품반입)",,,,,"특별점검 상.하반기 각각1회 이상측정 (신축학교,다량비품반입)","특별점검 상.하반기 각각1회 이상측정 (신축학교,다량비품반입)","특별점검 상.하반기 각각1회 이상측정 (신축학교,다량비품반입)","특별점검 상.하반기 각각1회 이상측정 (신축학교,다량비품반입)",,,,"특별점검 상.하반기 각각1회 이상측정 (신축학교,다량비품반입)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,9.8,,,,,,,20.9,,,적합,710.0,S010001563,,N,적합,186.0,적합,,적합,17.1,N,서울특별시교육청,,상도중학교,적합,B100000001,1,,1159010700.0,적합,2023.0,35.6,,,,서울특별시동작관악교육지원청,해당없음,적합,0.0,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,적합,0.03,8.1,0.0,,53.6,0.0,3.2,20.0,0.01,0.0,0.0,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,,41.0,실시,100.0,86.0,848.0,941.0,적합,98.4,적합,적합,적합,964.0,S010001564,941.0,N,해당없음,79.0,적합,,적합,25.1,N,서울특별시교육청,40.6,상현중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,46.9,미실시,16.2,16.4,서울특별시동작관악교육지원청,적합,적합,13.4,1.0,42.2,45.2,0.029,적합,적합,635.0,20.6,26.9,해당없음,상반기,서울특별시 동작구,,3,적합,,B100000304,0.031,0.028,적합,해당없음,0.01,,,0.0,,,1.2,0.0,0.01,,,,,,,0.019,,,,,0.2,,,,,,,0.0,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.01,,,,측정안함,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,45.0,,,,,,,103.6,,,적합,954.0,S010001564,,N,해당없음,165.0,적합,,적합,22.6,N,서울특별시교육청,,상현중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,40.6,,,,서울특별시동작관악교육지원청,해당없음,적합,22.7,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,해당없음,0.01,,,,,,1.4,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,58.0,실시,,,,,적합,97.3,적합,적합,적합,942.0,S010001568,945.0,N,적합,90.0,적합,,적합,26.5,N,서울특별시교육청,41.3,신관중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,44.8,적합,,,서울특별시동작관악교육지원청,적합,적합,12.5,1.0,,,0.03,적합,적합,541.0,,,적합,상반기,서울특별시 관악구,,3,해당없음,,B100000304,,,적합,적합,0.019,2.8,0.0,0.0,12.7,0.0,1.5,20.0,,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,12.0,,,,,,,87.4,,,적합,743.0,S010001568,,N,적합,68.0,적합,,적합,15.4,N,서울특별시교육청,,신관중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,31.8,,,,서울특별시동작관악교육지원청,적합,적합,11.0,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 관악구,,3,해당없음,,B100000304,,,적합,적합,0.01,5.7,0.6,0.0,38.4,0.7,1.2,20.0,,1.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,2.1,36.2,실시,,,,,적합,80.7,적합,적합,적합,633.0,S010001569,627.0,N,적합,265.0,적합,,적합,21.9,N,서울특별시교육청,42.7,삼성중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,36.4,적합,,,서울특별시동작관악교육지원청,적합,적합,66.3,1.0,,,0.011,적합,적합,472.0,,,적합,상반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,적합,0.015,10.4,0.0,0.0,36.9,0.0,0.6,20.0,0.01,0.0,0.0,3.0,중,40.1,,,,,,,,,,,,,적합,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,미실시,미실시,미실시,,14.5,,,,,,,29.1,,,적합,665.0,S010001569,,N,미실시,269.0,적합,,적합,10.4,N,서울특별시교육청,,삼성중학교,적합,B100000001,1,,1162010200.0,적합,2023.0,21.1,,,,서울특별시동작관악교육지원청,미실시,적합,6.6,1.0,,,0.0,적합,적합,,,,미실시,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,미실시,0.02,,,,,,0.7,20.0,0.01,,,3.0,중,,,,해당없음,,,,,해당없음,해당없음,해당없음,해당없음,,,,해당없음,,,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,,실시,,,,,적합,99.5,적합,적합,적합,944.0,S010001570,805.0,N,해당없음,114.0,해당없음,,적합,28.6,N,서울특별시교육청,42.1,신림중학교,해당없음,B100000001,1,,1162010200.0,적합,2023.0,47.6,적합,,,서울특별시동작관악교육지원청,적합,적합,,1.0,,,0.029,적합,적합,485.0,,,해당없음,상반기,서울특별시 관악구,,3,해당없음,,B100000304,,,적합,해당없음,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,72.0,,,,,763.0,,62.1,,,적합,1360.0,S010001570,,N,해당없음,607.0,적합,,적합,33.2,N,서울특별시교육청,,신림중학교,해당없음,B100000001,1,,1162010200.0,적합,2023.0,41.8,,,,서울특별시동작관악교육지원청,해당없음,적합,,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 관악구,,3,해당없음,,B100000304,,,적합,해당없음,0.02,,,,,,0.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.0,49.0,미실시,78.0,85.0,911.0,914.0,적합,107.9,적합,적합,적합,911.0,S010001571,973.0,N,해당없음,78.0,적합,,적합,26.2,N,서울특별시교육청,42.1,영등포중학교,적합,B100000001,1,,1159010800.0,적합,2023.0,43.5,적합,15.1,15.3,서울특별시동작관악교육지원청,해당없음,적합,15.8,1.0,43.7,43.1,0.027,적합,적합,529.0,26.4,26.1,해당없음,상반기,서울특별시 동작구,109.7,3,적합,111.4,B100000304,0.027,0.026,적합,해당없음,0.026,,,,,,1.7,99.0,0.008,,,,,,0.022,0.024,,,,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,해당없음,2023,3,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,39.0,,,,,,,94.8,,,적합,952.0,S010001571,,N,해당없음,145.0,적합,,적합,25.4,N,서울특별시교육청,,영등포중학교,적합,B100000001,1,,1159010800.0,적합,2023.0,43.8,,,,서울특별시동작관악교육지원청,해당없음,적합,22.3,1.0,,,0.03,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,적합,,B100000304,,,적합,해당없음,0.01,,,,,,1.7,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
적합,공립,2.0,적합,적합,적합,적합,1.0,101.0,실시,76.2,86.4,882.0,885.0,적합,80.1,적합,적합,적합,880.0,S010001572,930.0,N,적합,68.0,적합,,적합,23.65,N,서울특별시교육청,41.2,인헌중학교,적합,B100000001,1,,1162010100.0,적합,2023.0,46.7,적합,15.0,15.13,서울특별시동작관악교육지원청,적합,적합,14.75,1.0,42.6,49.3,0.029,적합,적합,660.0,24.15,24.55,적합,상반기,서울특별시 관악구,80.4,3,적합,80.7,B100000304,0.03,0.031,적합,적합,0.022,8.4,0.0,0.0,19.8,0.0,1.5,0.0,0.0,1.7,3.2,,,,0.024,0.026,,,,1.6,1.8,,,,,0.0,,0.0,,,20.3,,0.0,0.0,11.5,14.6,2.1,2.4,0.0,0.0,3.3,3.4,0.0,0.0,,,,,,,,,,,,,0.0,0.0,20.1,,,,,,,,,2023,3,
적합,공립,1.0,적합,적합,적합,적합,,29.0,,,,,,,94.8,,,적합,968.0,S010001572,,N,적합,112.0,적합,,적합,27.0,N,서울특별시교육청,,인헌중학교,적합,B100000001,1,,1162010100.0,적합,2023.0,53.4,,,,서울특별시동작관악교육지원청,적합,적합,13.3,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 관악구,,3,적합,,B100000304,,,적합,적합,0.01,46.4,0.9,0.0,110.5,0.1,1.3,20.0,0.0,2.7,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,,실시,,,,,적합,94.4,적합,적합,적합,823.0,S010001573,924.0,N,해당없음,76.0,해당없음,,적합,19.0,N,서울특별시교육청,42.0,장승중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,36.5,적합,,,서울특별시동작관악교육지원청,해당없음,적합,14.3,1.0,,,0.027,적합,적합,513.0,,,해당없음,상반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,해당없음,,,,,,,,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,1.0,해당없음,해당없음,해당없음,해당없음,,19.0,,,,,,,72.8,,,적합,804.0,S010001573,,N,해당없음,146.0,적합,,적합,14.4,N,서울특별시교육청,,장승중학교,적합,B100000001,1,,1159010200.0,적합,2023.0,32.6,,,,서울특별시동작관악교육지원청,해당없음,적합,16.0,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 동작구,,3,해당없음,,B100000304,,,적합,해당없음,,,,,,,,20.0,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
해당없음,공립,2.0,해당없음,해당없음,해당없음,해당없음,1.0,,실시,,,,,적합,66.5,적합,적합,해당없음,979.0,S010001696,1708.0,N,해당없음,134.0,해당없음,적합,적합,4.9,N,서울특별시교육청,42.9,공릉중학교,해당없음,B100000001,1,적합,1135010300.0,적합,2023.0,30.0,적합,,,서울특별시북부교육지원청,해당없음,적합,,1.0,,,0.01,적합,적합,973.0,,,해당없음,상반기,서울특별시 노원구,,3,해당없음,,B100000315,,,적합,해당없음,,,,,,,,,,,,3.0,중,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,3,
