,SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,SEM_STR
2393,S010001420,서울장평초등학교,서울특별시 동대문구,1980,501.0,807.0,1.3,53.4,29.0,48.0,17.0,12.0,346.0,59.0,0.01,46.0,6.9,23.7,3.6,6.1,0.0,0.01,0.6,0.01,2.7489361702127657,20.0,1.67,2.69,0.43333333333333335,0.9709090909090908,0.38666666666666666,0.32,0.4857142857142857,0.12,0.4325,0.39864864864864863,0.16666666666666669,0.115,0.23,0.0237,0.01,0.008714285714285714,0.0,1.0,0.06,0.19999999999999998,0.0034361702127659573,0.2,0.835,1.345,0.21666666666666667,0.9709090909090908,0.38666666666666666,0.32,0.4857142857142857,0.36,0.4325,1.1959459459459458,0.16666666666666669,0.17250000000000001,0.6900000000000001,0.0474,0.02,0.01742857142857143,0.0,3.0,0.06,0.19999999999999998,0.0034361702127659573,0.2,0.5057197301913936,C,상반기
2395,S010001421,서울전곡초등학교,서울특별시 동대문구,1959,531.0,903.0,1.25,48.6,48.8,28.9,6.2,11.0,490.0,91.0,0.01,133.58770491803278,1.5491228070175438,107.3503448275862,11.83859649122807,19.780701754385966,7.8807017543859645,0.0034105263157894737,0.9,0.02,2.7489361702127657,20.0,1.77,3.01,0.4166666666666667,0.8836363636363637,0.6506666666666666,0.19266666666666665,0.17714285714285716,0.11,0.6125,0.6148648648648649,0.16666666666666669,0.33396926229508195,0.051637426900584794,0.1073503448275862,0.03288499025341131,0.028258145363408524,0.026269005847953216,0.3410526315789474,0.09,0.39999999999999997,0.0034361702127659573,0.2,0.885,1.505,0.20833333333333334,0.8836363636363637,0.6506666666666666,0.19266666666666665,0.17714285714285716,0.33,0.6125,1.8445945945945947,0.16666666666666669,0.500953893442623,0.1549122807017544,0.2147006896551724,0.06576998050682262,0.05651629072681705,0.05253801169590643,1.0231578947368423,0.09,0.39999999999999997,0.0034361702127659573,0.2,0.46446328910844775,B,상반기
2397,S010001422,서울전농초등학교,서울특별시 동대문구,1942,678.0,827.0,1.8,41.4,17.0,13.0,8.0,29.5,202.1,51.0,0.02,71.0,1.8,16.0,0.6,1.4,0.8,0.0,0.3,0.02,1.0,20.0,2.26,2.756666666666667,0.6,0.7527272727272727,0.22666666666666666,0.08666666666666667,0.22857142857142856,0.295,0.252625,0.34459459459459457,0.33333333333333337,0.1775,0.060000000000000005,0.016,0.0016666666666666666,0.002,0.002666666666666667,0.0,0.03,0.39999999999999997,0.00125,0.2,1.13,1.3783333333333334,0.3,0.7527272727272727,0.22666666666666666,0.08666666666666667,0.22857142857142856,0.885,0.252625,1.0337837837837838,0.33333333333333337,0.26625,0.18000000000000002,0.032,0.003333333333333333,0.004,0.005333333333333334,0.0,0.03,0.39999999999999997,0.00125,0.2,0.3513579159885978,A,상반기
2399,S010001423,서울전동초등학교,서울특별시 동대문구,1968,339.0,424.0,1.22,39.9,23.4,40.8,9.1,21.51122112211221,442.0,93.0,0.01,133.58770491803278,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0033829411764705886,1.6,0.011,5.0,20.0,1.13,1.4133333333333333,0.4066666666666667,0.7254545454545455,0.312,0.27199999999999996,0.26,0.21511221122112212,0.5525,0.6283783783783784,0.16666666666666669,0.33396926229508195,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.33829411764705886,0.16,0.21999999999999997,0.00625,0.2,0.565,0.7066666666666667,0.20333333333333334,0.7254545454545455,0.312,0.27199999999999996,0.26,0.6453366336633664,0.5525,1.885135135135135,0.16666666666666669,0.500953893442623,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.0148823529411766,0.16,0.21999999999999997,0.00625,0.2,0.40294066017495206,B,상반기
2401,S010001424,서울종암초등학교,서울특별시 동대문구,1922,331.0,740.0,1.0,46.9,27.3,74.4,15.3,21.3,74.0,23.0,0.024,7.85,0.0,3.1,0.0,0.0,0.0,0.01,1.5,0.022,1.0,20.0,1.1033333333333333,2.466666666666667,0.3333333333333333,0.8527272727272727,0.364,0.49600000000000005,0.43714285714285717,0.213,0.0925,0.1554054054054054,0.4,0.019625,0.0,0.0031,0.0,0.0,0.0,1.0,0.15,0.43999999999999995,0.00125,0.2,0.5516666666666666,1.2333333333333334,0.16666666666666666,0.8527272727272727,0.364,0.49600000000000005,0.43714285714285717,0.639,0.0925,0.46621621621621623,0.4,0.0294375,0.0,0.0062,0.0,0.0,0.0,3.0,0.15,0.43999999999999995,0.00125,0.2,0.4330063869433188,B,상반기
2403,S010001425,서울중곡초등학교,서울특별시 중랑구,1967,764.0,1259.0,1.4,47.0,45.5,26.2,7.6,13.0,421.0,27.0,0.01,154.77605633802818,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0033829411764705886,0.8,0.01,2.1404761904761904,20.0,2.546666666666667,4.196666666666666,0.4666666666666666,0.8545454545454545,0.6066666666666667,0.17466666666666666,0.21714285714285714,0.13,0.52625,0.18243243243243243,0.16666666666666669,0.38694014084507045,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.33829411764705886,0.08,0.19999999999999998,0.002675595238095238,0.2,1.2733333333333334,2.098333333333333,0.2333333333333333,0.8545454545454545,0.6066666666666667,0.17466666666666666,0.21714285714285714,0.39,0.52625,0.5472972972972973,0.16666666666666669,0.5804102112676057,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.0148823529411766,0.08,0.19999999999999998,0.002675595238095238,0.2,0.4379417756808144,B,상반기
2405,S010001426,서울중랑초등학교,서울특별시 중랑구,1972,868.0,1205.0,1.6,47.1,17.0,31.0,11.4,15.5,577.0,43.0,0.03,13.5,0.0,7.0,0.0,6.7,0.0,0.01,0.9,0.02,0.0,20.0,2.8933333333333335,4.016666666666667,0.5333333333333333,0.8563636363636364,0.22666666666666666,0.20666666666666667,0.32571428571428573,0.155,0.72125,0.2905405405405405,0.5,0.03375,0.0,0.007,0.0,0.009571428571428571,0.0,1.0,0.09,0.39999999999999997,0.0,0.2,1.4466666666666668,2.0083333333333333,0.26666666666666666,0.8563636363636364,0.22666666666666666,0.20666666666666667,0.32571428571428573,0.46499999999999997,0.72125,0.8716216216216215,0.5,0.050625,0.0,0.014,0.0,0.019142857142857142,0.0,3.0,0.09,0.39999999999999997,0.0,0.2,0.5303962454928364,C,상반기
2407,S010001427,서울중목초등학교,서울특별시 중랑구,1997,327.0,973.0,1.0,45.3,21.6,33.729642857142856,8.9,26.7,210.0,54.0,0.016,154.77605633802818,1.6268595041322313,29.945725806451613,6.846639004149377,11.472107438016529,3.1730705394190872,0.003,1.2,0.013,1.0,20.0,1.09,3.243333333333333,0.3333333333333333,0.8236363636363636,0.28800000000000003,0.2248642857142857,0.2542857142857143,0.267,0.2625,0.36486486486486486,0.26666666666666666,0.38694014084507045,0.054228650137741044,0.029945725806451613,0.019018441678192714,0.016388724911452185,0.010576901798063624,0.3,0.12,0.25999999999999995,0.00125,0.2,0.545,1.6216666666666666,0.16666666666666666,0.8236363636363636,0.28800000000000003,0.2248642857142857,0.2542857142857143,0.801,0.2625,1.0945945945945945,0.26666666666666666,0.5804102112676057,0.16268595041322315,0.059891451612903226,0.03803688335638543,0.03277744982290437,0.021153803596127247,0.8999999999999999,0.12,0.25999999999999995,0.00125,0.2,0.39659485037727754,A,상반기
2409,S010001428,서울중화초등학교,서울특별시 중랑구,1946,338.0,456.0,1.5,36.7,35.0,12.0,23.0,8.0,454.0,54.1,0.02,164.8,2.4,12.7,1.2,2.7,0.8,0.003567857142857143,0.5,0.04,2.3,0.0,1.1266666666666667,1.52,0.5,0.6672727272727274,0.4666666666666667,0.08,0.6571428571428571,0.08,0.5675,0.3655405405405405,0.33333333333333337,0.41200000000000003,0.08,0.0127,0.003333333333333333,0.0038571428571428576,0.002666666666666667,0.3567857142857143,0.05,0.7999999999999999,0.002875,0.0,0.5633333333333334,0.76,0.25,0.6672727272727274,0.4666666666666667,0.08,0.6571428571428571,0.24,0.5675,1.0966216216216216,0.33333333333333337,0.6180000000000001,0.24,0.0254,0.006666666666666666,0.007714285714285715,0.005333333333333334,1.070357142857143,0.05,0.7999999999999999,0.002875,0.0,0.3867371349064532,A,상반기
2411,S010001429,서울중흥초등학교,서울특별시 중랑구,1999,418.0,825.0,1.9,38.2,7.0,30.0,6.0,15.0,377.1,34.0,0.02,154.77605633802818,1.6268595041322313,29.945725806451613,6.846639004149377,11.472107438016529,3.1730705394190872,0.003944444444444445,0.4,0.01,4.3,19.0,1.3933333333333333,2.75,0.6333333333333333,0.6945454545454546,0.09333333333333334,0.2,0.17142857142857143,0.15,0.47137500000000004,0.22972972972972974,0.33333333333333337,0.38694014084507045,0.054228650137741044,0.029945725806451613,0.019018441678192714,0.016388724911452185,0.010576901798063624,0.3944444444444445,0.04,0.19999999999999998,0.005375,0.19,0.6966666666666667,1.375,0.31666666666666665,0.6945454545454546,0.09333333333333334,0.2,0.17142857142857143,0.44999999999999996,0.47137500000000004,0.6891891891891893,0.33333333333333337,0.5804102112676057,0.16268595041322315,0.059891451612903226,0.03803688335638543,0.03277744982290437,0.021153803596127247,1.1833333333333336,0.04,0.19999999999999998,0.005375,0.19,0.3638728317529863,A,상반기
2413,S010001430,서울청량초등학교,서울특별시 동대문구,1937,446.0,849.0,1.2,44.9,19.6,25.6,10.6,33.3,467.0,56.0,0.033,3.9,0.0,3.7,0.7,0.0,0.0,0.0019655172413793106,1.8,0.027,2.0,20.0,1.4866666666666666,2.83,0.39999999999999997,0.8163636363636363,0.26133333333333336,0.1706666666666667,0.3028571428571428,0.33299999999999996,0.58375,0.3783783783783784,0.55,0.00975,0.0,0.0037,0.0019444444444444444,0.0,0.0,0.19655172413793107,0.18,0.5399999999999999,0.0025,0.2,0.7433333333333333,1.415,0.19999999999999998,0.8163636363636363,0.26133333333333336,0.1706666666666667,0.3028571428571428,0.9989999999999999,0.58375,1.135135135135135,0.55,0.014624999999999999,0.0,0.0074,0.0038888888888888888,0.0,0.0,0.5896551724137932,0.18,0.5399999999999999,0.0025,0.2,0.39615946859054213,A,상반기
2415,S010001431,서울홍릉초등학교,서울특별시 동대문구,1967,328.0,628.0,1.2,39.8,64.1,22.9,20.6,12.3,789.0,44.05754385964912,0.03,133.58770491803278,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0,0.5,0.013,4.0,20.0,1.0933333333333333,2.0933333333333333,0.39999999999999997,0.7236363636363636,0.8546666666666666,0.15266666666666664,0.5885714285714286,0.12300000000000001,0.98625,0.2976861071597914,0.5,0.33396926229508195,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.0,0.05,0.25999999999999995,0.005,0.2,0.5466666666666666,1.0466666666666666,0.19999999999999998,0.7236363636363636,0.8546666666666666,0.15266666666666664,0.5885714285714286,0.36900000000000005,0.98625,0.8930583214793741,0.5,0.500953893442623,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,0.0,0.05,0.25999999999999995,0.005,0.2,0.3793478168337222,A,상반기
2417,S010001432,서울홍파초등학교,서울특별시 동대문구,1959,598.2421875,771.1015625,1.4222950819672129,44.8328125,16.4,19.6,10.2,12.0,176.0,71.0,0.01,34.8,0.0,14.8,0.0,7.4,0.0,0.01,0.6,0.01,2.7489361702127657,19.22230158730159,1.994140625,2.5703385416666666,0.4740983606557376,0.8151420454545455,0.21866666666666665,0.13066666666666668,0.2914285714285714,0.12,0.22,0.4797297297297297,0.16666666666666669,0.087,0.0,0.0148,0.0,0.010571428571428572,0.0,1.0,0.06,0.19999999999999998,0.0034361702127659573,0.1922230158730159,0.9970703125,1.2851692708333333,0.2370491803278688,0.8151420454545455,0.21866666666666665,0.13066666666666668,0.2914285714285714,0.36,0.22,1.439189189189189,0.16666666666666669,0.1305,0.0,0.0296,0.0,0.021142857142857144,0.0,3.0,0.06,0.19999999999999998,0.0034361702127659573,0.1922230158730159,0.4453613914982793,B,상반기
2419,S010001433,서울휘경초등학교,서울특별시 동대문구,1959,760.0,1034.0,1.4,52.2,8.8,16.0,3.8,18.0,69.0,0.01,0.01,27.6,0.0,18.6,0.0,0.0,0.0,0.01,0.8,0.01,0.0,0.0,2.533333333333333,3.4466666666666668,0.4666666666666666,0.9490909090909091,0.11733333333333335,0.10666666666666667,0.10857142857142857,0.18,0.08625,6.756756756756757e-05,0.16666666666666669,0.069,0.0,0.018600000000000002,0.0,0.0,0.0,1.0,0.08,0.19999999999999998,0.0,0.0,1.2666666666666666,1.7233333333333334,0.2333333333333333,0.9490909090909091,0.11733333333333335,0.10666666666666667,0.10857142857142857,0.54,0.08625,0.0002027027027027027,0.16666666666666669,0.10350000000000001,0.0,0.037200000000000004,0.0,0.0,0.0,3.0,0.08,0.19999999999999998,0.0,0.0,0.39630977456204736,A,상반기
2421,S010001576,서울강남초등학교,서울특별시 동작구,1945,304.0,555.0,1.0,39.5,43.3,89.3,26.2,18.2,42.0,45.269759615384615,0.022,137.53421052631577,1.4785714285714286,69.65929203539822,19.270642201834868,20.87798165137615,7.214622641509434,0.003567857142857143,1.2,0.016,1.8402985074626868,0.2,1.0133333333333334,1.85,0.3333333333333333,0.7181818181818181,0.5773333333333333,0.5953333333333333,0.7485714285714286,0.182,0.0525,0.30587675415800414,0.36666666666666664,0.34383552631578945,0.04928571428571429,0.06965929203539822,0.05352956167176352,0.0298256880733945,0.02404874213836478,0.3567857142857143,0.12,0.32,0.0023003731343283584,0.002,0.5066666666666667,0.925,0.16666666666666666,0.7181818181818181,0.5773333333333333,0.5953333333333333,0.7485714285714286,0.546,0.0525,0.9176302624740125,0.36666666666666664,0.5157532894736842,0.14785714285714285,0.13931858407079645,0.10705912334352705,0.059651376146789,0.04809748427672956,1.070357142857143,0.12,0.32,0.0023003731343283584,0.002,0.3933156678206393,A,상반기
2423,S010001577,서울관악초등학교,서울특별시 관악구,1971,996.0,1163.0,1.0,42.4,41.2,96.2,22.9,15.3,67.7,75.0,0.021,133.11176470588234,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.01,1.4155737704918032,0.019647540983606555,1.0,20.0,3.32,3.8766666666666665,0.3333333333333333,0.7709090909090909,0.5493333333333333,0.6413333333333333,0.6542857142857142,0.153,0.084625,0.5067567567567568,0.35000000000000003,0.3327794117647058,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,1.0,0.1415573770491803,0.3929508196721311,0.00125,0.2,1.66,1.9383333333333332,0.16666666666666666,0.7709090909090909,0.5493333333333333,0.6413333333333333,0.6542857142857142,0.45899999999999996,0.084625,1.5202702702702704,0.35000000000000003,0.49916911764705874,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,3.0,0.1415573770491803,0.3929508196721311,0.00125,0.2,0.6135586461611683,D,상반기
2425,S010001578,서울구암초등학교,서울특별시 관악구,1977,584.0,933.0,1.4170720720720722,39.4,41.2,95.4,23.4,13.0,139.0,90.0,0.028,133.11176470588234,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.0031660516605166054,1.2,0.014,1.0,23.49,1.9466666666666668,3.11,0.4723573573573574,0.7163636363636363,0.5493333333333333,0.636,0.6685714285714285,0.13,0.17375,0.6081081081081081,0.4666666666666667,0.3327794117647058,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.31660516605166056,0.12,0.27999999999999997,0.00125,0.2349,0.9733333333333334,1.555,0.2361786786786787,0.7163636363636363,0.5493333333333333,0.636,0.6685714285714285,0.39,0.17375,1.8243243243243243,0.4666666666666667,0.49916911764705874,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.9498154981549817,0.12,0.27999999999999997,0.00125,0.2349,0.48833009891450146,B,상반기
2427,S010001579,서울난곡초등학교,서울특별시 관악구,1971,485.0,883.0,1.0,40.3,46.5,75.6,21.4,12.9,197.0,63.0,0.028,133.11176470588234,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.0031660516605166054,1.4155737704918032,0.019647540983606555,1.0569135802469138,20.0,1.6166666666666667,2.9433333333333334,0.3333333333333333,0.7327272727272727,0.62,0.504,0.6114285714285714,0.129,0.24625,0.42567567567567566,0.4666666666666667,0.3327794117647058,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.31660516605166056,0.1415573770491803,0.3929508196721311,0.0013211419753086423,0.2,0.8083333333333333,1.4716666666666667,0.16666666666666666,0.7327272727272727,0.62,0.504,0.6114285714285714,0.387,0.24625,1.277027027027027,0.4666666666666667,0.49916911764705874,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.9498154981549817,0.1415573770491803,0.3929508196721311,0.0013211419753086423,0.2,0.45205392354820256,B,상반기
2429,S010001580,서울난우초등학교,서울특별시 관악구,1976,499.0,843.0,1.0,41.4,46.1,94.4,21.6,28.0,92.0,75.0,0.038,101.75,1.85,26.95,4.65,9.05,0.55,0.01,0.4,0.02,1.0,20.0,1.6633333333333333,2.81,0.3333333333333333,0.7527272727272727,0.6146666666666667,0.6293333333333334,0.6171428571428572,0.28,0.115,0.5067567567567568,0.6333333333333333,0.254375,0.06166666666666667,0.026949999999999998,0.012916666666666668,0.01292857142857143,0.0018333333333333335,1.0,0.04,0.39999999999999997,0.00125,0.2,0.8316666666666667,1.405,0.16666666666666666,0.7527272727272727,0.6146666666666667,0.6293333333333334,0.6171428571428572,0.8400000000000001,0.115,1.5202702702702704,0.6333333333333333,0.3815625,0.185,0.053899999999999997,0.025833333333333337,0.02585714285714286,0.003666666666666667,3.0,0.04,0.39999999999999997,0.00125,0.2,0.5655853049847367,D,상반기
2431,S010001581,서울난향초등학교,서울특별시 관악구,1981,610.0,851.0,1.0,38.0,15.0,26.0,9.0,12.0,85.0,1.0,0.027,133.11176470588234,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.007,1.4155737704918032,0.019647540983606555,1.0,18.29357945425361,2.033333333333333,2.8366666666666664,0.3333333333333333,0.6909090909090909,0.2,0.17333333333333334,0.2571428571428571,0.12,0.10625,0.006756756756756757,0.45,0.3327794117647058,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.7,0.1415573770491803,0.3929508196721311,0.00125,0.1829357945425361,1.0166666666666666,1.4183333333333332,0.16666666666666666,0.6909090909090909,0.2,0.17333333333333334,0.2571428571428571,0.36,0.10625,0.02027027027027027,0.45,0.49916911764705874,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,2.0999999999999996,0.1415573770491803,0.3929508196721311,0.00125,0.1829357945425361,0.3966195907919314,A,상반기
2433,S010001582,서울남부초등학교,서울특별시 관악구,1985,851.0,854.0,1.02,54.1,68.1,68.1,26.9,23.4,124.0,28.0,0.02,133.11176470588234,2.1863636363636365,67.03442363112391,12.794023668639053,23.353046062407135,8.653434190620272,0.002,2.9,0.02,2.0,20.0,2.8366666666666664,2.8466666666666667,0.34,0.9836363636363636,0.9079999999999999,0.45399999999999996,0.7685714285714286,0.23399999999999999,0.155,0.1891891891891892,0.33333333333333337,0.3327794117647058,0.07287878787878789,0.06703442363112391,0.03553895463510848,0.03336149437486734,0.02884478063540091,0.2,0.29,0.39999999999999997,0.0025,0.2,1.4183333333333332,1.4233333333333333,0.17,0.9836363636363636,0.9079999999999999,0.45399999999999996,0.7685714285714286,0.702,0.155,0.5675675675675675,0.33333333333333337,0.49916911764705874,0.21863636363636368,0.13406884726224783,0.07107790927021695,0.06672298874973467,0.05768956127080182,0.6000000000000001,0.29,0.39999999999999997,0.0025,0.2,0.4738018248914446,B,상반기
2435,S010001583,서울남사초등학교,서울특별시 동작구,1979,707.0,786.0,1.34,47.2,64.2,72.4,21.3,26.8,219.0,59.0,0.03,137.53421052631577,1.7539256198347106,64.64169960474308,12.092168674698794,20.5454,5.707551020408163,0.001,1.5,0.03,1.0,20.0,2.3566666666666665,2.62,0.4466666666666667,0.8581818181818183,0.856,0.4826666666666667,0.6085714285714285,0.268,0.27375,0.39864864864864863,0.5,0.34383552631578945,0.058464187327823686,0.06464169960474309,0.03358935742971887,0.02935057142857143,0.01902517006802721,0.1,0.15,0.6,0.00125,0.2,1.1783333333333332,1.31,0.22333333333333336,0.8581818181818183,0.856,0.4826666666666667,0.6085714285714285,0.804,0.27375,1.1959459459459458,0.5,0.5157532894736842,0.17539256198347106,0.12928339920948617,0.06717871485943774,0.05870114285714286,0.03805034013605442,0.30000000000000004,0.15,0.6,0.00125,0.2,0.47847236247962743,B,상반기
2437,S010001584,서울남성초등학교,서울특별시 동작구,1967,361.0,563.0,1.3,44.9,8.0,8.0,6.0,21.51122112211221,546.1,53.9,0.02,137.53421052631577,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.0033829411764705886,0.3,0.01,2.0,20.0,1.2033333333333334,1.8766666666666667,0.43333333333333335,0.8163636363636363,0.10666666666666667,0.05333333333333334,0.17142857142857143,0.21511221122112212,0.682625,0.3641891891891892,0.33333333333333337,0.34383552631578945,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.33829411764705886,0.03,0.19999999999999998,0.0025,0.2,0.6016666666666667,0.9383333333333334,0.21666666666666667,0.8163636363636363,0.10666666666666667,0.05333333333333334,0.17142857142857143,0.6453366336633664,0.682625,1.0925675675675675,0.33333333333333337,0.5157532894736842,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.0148823529411766,0.03,0.19999999999999998,0.0025,0.2,0.36772601581742886,A,상반기
