SCHUL_NM,ADRCD_NM,SCHUL_KND_SC_CODE,SEM_STR,AIR_BACT,FALL_BACT,MITE,RN,O3,ASBESTOS
서울초당초등학교,서울특별시 도봉구,2,상반기,73.0,9.0,20.0,20.0,0.018,0.0
서울초당초등학교,서울특별시 도봉구,2,하반기,434.0,1.603230313293819,20.0,42.0,0.02,0.0
서울태랑초등학교,서울특별시 노원구,2,상반기,66.5,1.603230313293819,0.0,45.0,0.025,0.0
서울태랑초등학교,서울특별시 노원구,2,하반기,550.0,0.0,0.0,45.0,0.03,0.0
서울태릉초등학교,서울특별시 노원구,2,상반기,167.0,1.603230313293819,20.0,25.0,0.02,0.01
서울태릉초등학교,서울특별시 노원구,2,하반기,734.0,1.603230313293819,20.0,32.0,0.03,0.01
서울한천초등학교,서울특별시 노원구,2,상반기,32.5,1.603230313293819,20.0,41.0,0.025,0.01
서울한천초등학교,서울특별시 노원구,2,하반기,374.0,1.603230313293819,20.0,73.0,0.03,0.01
서울갈현초등학교,서울특별시 은평구,2,상반기,172.0,1.603230313293819,20.0,32.0,0.02,0.002
서울갈현초등학교,서울특별시 은평구,2,하반기,243.0,1.603230313293819,20.0,37.0,0.02,0.0
서울고은초등학교,서울특별시 서대문구,2,상반기,552.0,2.7,20.0,80.5,0.03,0.002
서울고은초등학교,서울특별시 서대문구,2,하반기,387.85,1.0,20.0,80.5,0.02,0.0
서울공덕초등학교,서울특별시 마포구,2,상반기,460.5,1.8,20.0,48.2,0.008,0.003
서울공덕초등학교,서울특별시 마포구,2,하반기,526.0,1.2,20.0,21.6,0.0,0.0
서울구산초등학교,서울특별시 은평구,2,상반기,261.95,1.0,20.0,71.0,0.013,0.001
서울구산초등학교,서울특별시 은평구,2,하반기,679.15,1.0,20.0,94.0,0.01,0.0
서울금화초등학교,서울특별시 서대문구,2,상반기,435.5,4.0,20.0,45.0,0.03,0.001
서울금화초등학교,서울특별시 서대문구,2,하반기,631.0,5.0,20.0,43.0,0.02,0.0
서울녹번초등학교,서울특별시 은평구,2,상반기,191.0,1.0,20.0,32.0,0.02,0.003964597478176527
서울녹번초등학교,서울특별시 은평구,2,하반기,285.0,2.0,20.0,51.0,0.01,0.003964597478176527
서울대신초등학교,서울특별시 서대문구,2,상반기,448.0,5.0,20.0,35.0,0.031,0.001
서울대신초등학교,서울특별시 서대문구,2,하반기,510.0,0.7,20.0,72.9,0.0,0.0
서울대은초등학교,서울특별시 은평구,2,상반기,129.3,1.603230313293819,20.0,36.0,0.02,0.003964597478176527
서울대은초등학교,서울특별시 은평구,2,하반기,188.6,1.603230313293819,0.0,19.9,0.02,0.003964597478176527
서울대조초등학교,서울특별시 은평구,2,상반기,76.5,1.603230313293819,17.980964673913046,45.0,0.02,0.003964597478176527
서울대조초등학교,서울특별시 은평구,2,하반기,146.0,1.603230313293819,20.0,45.0,0.02,0.0
서울동교초등학교,서울특별시 마포구,2,상반기,113.5,1.603230313293819,20.0,65.0,0.02,0.001
서울동교초등학교,서울특별시 마포구,2,하반기,120.0,5.0,20.0,23.0,0.02,0.0
서울마포초등학교,서울특별시 마포구,2,상반기,201.0,1.0,20.0,34.6,0.006,0.01
서울마포초등학교,서울특별시 마포구,2,하반기,171.0,1.0,20.0,28.4,0.01,0.01
서울망원초등학교,서울특별시 마포구,2,상반기,187.0,3.0,20.0,45.43074929577464,0.02,0.001
서울망원초등학교,서울특별시 마포구,2,하반기,206.0,3.0,20.0,31.0,0.02,0.0
서울미동초등학교,서울특별시 서대문구,2,상반기,463.0,1.603230313293819,20.0,80.4,0.01,0.01
서울미동초등학교,서울특별시 서대문구,2,하반기,467.0,1.603230313293819,20.0,80.4,0.01,0.01
서울북가좌초등학교,서울특별시 서대문구,2,상반기,155.0,5.0,20.0,49.0,0.02,0.003964597478176527
서울북가좌초등학교,서울특별시 서대문구,2,하반기,338.0,1.603230313293819,20.0,49.0,0.02,0.003964597478176527
서울북성초등학교,서울특별시 서대문구,2,상반기,305.0,3.0,20.0,52.6,0.011,0.0
서울북성초등학교,서울특별시 서대문구,2,하반기,217.0,1.0,20.0,42.2,0.02,0.0
서울북한산초등학교,서울특별시 은평구,2,상반기,466.5,1.5,20.0,39.0,0.01,0.003964597478176527
서울북한산초등학교,서울특별시 은평구,2,하반기,486.0,1.7,20.0,39.0,0.02,0.003964597478176527
서울불광초등학교,서울특별시 은평구,2,상반기,152.5,1.603230313293819,20.0,36.0,0.015,0.001
서울불광초등학교,서울특별시 은평구,2,하반기,288.0,1.603230313293819,0.0,70.0,0.01,0.0
서울상신초등학교,서울특별시 은평구,2,상반기,660.45,1.603230313293819,18.0,66.2,0.01,0.003964597478176527
서울상신초등학교,서울특별시 은평구,2,하반기,754.8,1.603230313293819,20.0,66.2,0.01,0.003964597478176527
서울상암초등학교,서울특별시 마포구,2,상반기,258.35,0.5,19.0,69.0,0.001,0.0
서울상암초등학교,서울특별시 마포구,2,하반기,394.6,0.7,20.0,69.0,0.0,0.003964597478176527
서울서강초등학교,서울특별시 마포구,2,상반기,580.0,8.0,20.0,36.2,0.013,0.0
서울서강초등학교,서울특별시 마포구,2,하반기,347.0,3.0,20.0,27.0,0.01,0.0
서울서교초등학교,서울특별시 마포구,2,상반기,224.0,3.0,20.0,37.0,0.02,0.003964597478176527
서울서교초등학교,서울특별시 마포구,2,하반기,269.0,2.0,20.0,45.43074929577464,0.03,0.003964597478176527
서울성산초등학교,서울특별시 마포구,2,상반기,405.0,4.0,20.0,51.0,0.015,0.001
서울성산초등학교,서울특별시 마포구,2,하반기,460.7,4.0,20.0,40.0,0.01,0.0
서울성서초등학교,서울특별시 마포구,2,상반기,281.0,9.0,20.0,36.7,0.01,0.01
서울성서초등학교,서울특별시 마포구,2,하반기,792.0,1.603230313293819,20.0,60.7,0.01,0.01
서울성원초등학교,서울특별시 마포구,2,상반기,314.5,5.0,20.0,59.0,0.02,0.001
서울성원초등학교,서울특별시 마포구,2,하반기,245.0,5.0,0.0,27.0,0.02,0.0
서울소의초등학교,서울특별시 마포구,2,상반기,332.0,2.0,20.0,51.0,0.02,0.003964597478176527
서울소의초등학교,서울특별시 마포구,2,하반기,319.0,2.0,20.0,59.0,0.03,0.003964597478176527
서울수색초등학교,서울특별시 은평구,2,상반기,194.0,2.0,20.0,12.6,0.012,0.0
서울수색초등학교,서울특별시 은평구,2,하반기,550.0,0.0,0.0,45.43074929577464,0.01,0.003964597478176527
서울신도초등학교,서울특별시 은평구,2,상반기,240.2,2.0,20.0,105.7,0.01,0.003964597478176527
서울신도초등학교,서울특별시 은평구,2,하반기,117.9,1.7,20.0,105.7,0.01,0.003964597478176527
서울신북초등학교,서울특별시 마포구,2,상반기,548.0,3.0,20.0,44.3,0.017,0.003964597478176527
서울신북초등학교,서울특별시 마포구,2,하반기,327.5,1.603230313293819,20.0,28.9,0.01,0.0
서울신사초등학교,서울특별시 은평구,2,상반기,378.2,1.0,0.0,0.0,0.06,0.003
서울신사초등학교,서울특별시 은평구,2,하반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울신석초등학교,서울특별시 마포구,2,상반기,433.0,4.0,20.0,0.0,0.02,0.003964597478176527
서울신석초등학교,서울특별시 마포구,2,하반기,433.0,4.0,20.0,26.2,0.02,0.003964597478176527
서울아현초등학교,서울특별시 마포구,2,상반기,279.0,3.0,20.0,44.0,0.02,0.01
서울아현초등학교,서울특별시 마포구,2,하반기,265.0,3.0,20.0,44.0,0.02,0.0
서울안산초등학교,서울특별시 서대문구,2,상반기,403.2,0.0,20.0,52.4,0.02,0.002
서울안산초등학교,서울특별시 서대문구,2,하반기,358.8,0.0,20.0,52.4,0.02,0.0
서울역촌초등학교,서울특별시 은평구,2,상반기,605.0,1.0,20.0,11.8,0.015,0.01
서울역촌초등학교,서울특별시 은평구,2,하반기,224.0,1.0,20.0,55.8,0.02,0.01
서울연가초등학교,서울특별시 서대문구,2,상반기,320.8,1.0,20.0,129.0,0.017,0.001
서울연가초등학교,서울특별시 서대문구,2,하반기,335.0,1.3,19.0,129.0,0.01,0.0
서울연신초등학교,서울특별시 은평구,2,상반기,288.0,0.0,0.0,36.05,0.012,0.0
서울연신초등학교,서울특별시 은평구,2,하반기,574.0,0.0,20.0,43.5,0.01,0.01
서울연은초등학교,서울특별시 은평구,2,상반기,88.0,1.5,20.0,148.0,0.01,0.003964597478176527
서울연은초등학교,서울특별시 은평구,2,하반기,706.9,1.3,20.0,39.0,0.04,0.003964597478176527
서울연천초등학교,서울특별시 은평구,2,상반기,167.0,1.603230313293819,20.0,58.0,0.01,0.001
서울연천초등학교,서울특별시 은평구,2,하반기,107.0,1.603230313293819,20.0,56.0,0.02,0.0
서울연희초등학교,서울특별시 서대문구,2,상반기,454.0,0.0,20.0,31.8,0.013,0.01
서울연희초등학교,서울특별시 서대문구,2,하반기,454.0,1.603230313293819,20.0,31.8,0.01,0.01
서울염리초등학교,서울특별시 마포구,2,상반기,243.0,1.0,20.0,27.0,0.02,0.003964597478176527
서울염리초등학교,서울특별시 마포구,2,하반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울용강초등학교,서울특별시 마포구,2,상반기,384.4,1.603230313293819,27.0,54.0,0.015,0.003964597478176527
서울용강초등학교,서울특별시 마포구,2,하반기,366.5,1.603230313293819,22.0,106.0,0.02,0.003964597478176527
서울은평초등학교,서울특별시 은평구,2,상반기,201.1,1.3,20.0,20.0,0.01,0.003964597478176527
서울은평초등학교,서울특별시 은평구,2,하반기,549.1,1.0,20.0,128.0,0.01,0.003964597478176527
서울응암초등학교,서울특별시 은평구,2,상반기,31.0,1.0,0.0,45.43074929577464,0.027,0.003964597478176527
서울응암초등학교,서울특별시 은평구,2,하반기,46.0,2.0,20.0,65.0,0.02,0.003964597478176527
서울인왕초등학교,서울특별시 서대문구,2,상반기,277.5,1.5,20.0,28.0,0.02,0.0
서울인왕초등학교,서울특별시 서대문구,2,하반기,335.0,1.7,20.0,0.0,0.02,0.0
서울중동초등학교,서울특별시 마포구,2,상반기,384.0,2.1,0.5,29.2,0.021,0.0
서울중동초등학교,서울특별시 마포구,2,하반기,161.0,2.1,0.0,29.2,0.02,0.0
서울증산초등학교,서울특별시 은평구,2,상반기,171.0,0.0,20.0,0.0,0.02,0.0
서울증산초등학교,서울특별시 은평구,2,하반기,771.8,1.603230313293819,20.0,83.3,0.03,0.003964597478176527
서울창서초등학교,서울특별시 서대문구,2,상반기,430.0,4.0,20.0,39.0,0.03,0.003964597478176527
서울창서초등학교,서울특별시 서대문구,2,하반기,89.85,1.5,20.0,117.0,0.03,0.003964597478176527
서울창천초등학교,서울특별시 마포구,2,상반기,69.0,0.0,20.0,45.43074929577464,0.01,0.003964597478176527
서울창천초등학교,서울특별시 마포구,2,하반기,403.0,2.0,20.0,92.0,0.02,0.003964597478176527
서울한서초등학교,서울특별시 마포구,2,상반기,123.0,0.5,20.0,14.0,0.01,0.003964597478176527
서울한서초등학교,서울특별시 마포구,2,하반기,661.3,0.0,20.0,49.7,0.01,0.003964597478176527
서울홍연초등학교,서울특별시 서대문구,2,상반기,585.0,3.0,20.0,45.43074929577464,0.015,0.003964597478176527
서울홍연초등학교,서울특별시 서대문구,2,하반기,748.0,2.0,20.0,57.3,0.02,0.003964597478176527
서울홍은초등학교,서울특별시 서대문구,2,상반기,174.0,1.0,20.0,147.0,0.04,0.001
서울홍은초등학교,서울특별시 서대문구,2,하반기,108.0,1.603230313293819,20.0,74.0,0.03,0.0
서울홍제초등학교,서울특별시 서대문구,2,상반기,99.0,1.603230313293819,20.0,57.0,0.03,0.002
서울홍제초등학교,서울특별시 서대문구,2,하반기,99.0,1.0,20.0,57.0,0.03,0.0
서울경동초등학교,서울특별시 성동구,2,상반기,468.1,1.0,20.0,21.1,0.02,0.0
서울경동초등학교,서울특별시 성동구,2,하반기,405.6,4.0,20.0,47.9,0.02,0.003964597478176527
서울경수초등학교,서울특별시 성동구,2,상반기,264.0,0.0,0.0,29.0,0.01,0.0
서울경수초등학교,서울특별시 성동구,2,하반기,893.5,1.603230313293819,20.0,32.5,0.02,0.0
서울경일초등학교,서울특별시 성동구,2,상반기,62.6,0.0,17.980964673913046,3.0,0.01,0.003964597478176527
서울경일초등학교,서울특별시 성동구,2,하반기,62.6,0.0,20.0,38.0,0.01,0.01
서울광남초등학교,서울특별시 광진구,2,상반기,489.6,0.0,20.0,37.0,0.013,0.01
서울광남초등학교,서울특별시 광진구,2,하반기,489.6,0.0,20.0,37.0,0.01,0.01
서울광장초등학교,서울특별시 광진구,2,상반기,0.0,3.7,20.0,19.0,0.01,0.003964597478176527
서울광장초등학교,서울특별시 광진구,2,하반기,65.3,1.7,20.0,58.3,0.02,0.003964597478176527
서울구남초등학교,서울특별시 광진구,2,상반기,590.1,5.0,20.0,41.4,0.02,0.01
서울구남초등학교,서울특별시 광진구,2,하반기,78.7,0.3,0.0,45.7,0.02,0.0
서울구의초등학교,서울특별시 광진구,2,상반기,269.5,0.0,20.0,28.0,0.01,0.0
서울구의초등학교,서울특별시 광진구,2,하반기,312.8,1.0,20.0,38.0,0.01,0.01
서울금북초등학교,서울특별시 성동구,2,상반기,112.4,0.0,0.0,45.0,0.01,0.01
서울금북초등학교,서울특별시 성동구,2,하반기,203.7,0.0,20.0,80.0,0.01,0.01
서울금옥초등학교,서울특별시 성동구,2,상반기,551.9,1.0,20.0,34.4,0.02,0.003964597478176527
서울금옥초등학교,서울특별시 성동구,2,하반기,547.9,1.0,20.0,69.2,0.02,0.003964597478176527
서울금호초등학교,서울특별시 성동구,2,상반기,408.0,2.3,20.0,27.0,0.01,0.01
서울금호초등학교,서울특별시 성동구,2,하반기,450.0,0.0,10.0,53.3,0.01,0.01
서울동명초등학교,서울특별시 성동구,2,상반기,537.4,0.0,20.0,23.4,0.02,0.003964597478176527
서울동명초등학교,서울특별시 성동구,2,하반기,138.1,0.0,20.0,99.0,0.01,0.01
서울동의초등학교,서울특별시 광진구,2,상반기,397.0,1.0,20.0,71.0,0.01,0.01
서울동의초등학교,서울특별시 광진구,2,하반기,208.6,0.0,20.0,16.0,0.01,0.01
서울동자초등학교,서울특별시 광진구,2,상반기,103.6,0.3,20.0,34.0,0.005,0.0
서울동자초등학교,서울특별시 광진구,2,하반기,49.7,0.3,20.0,45.43074929577464,0.0,0.0
서울무학초등학교,서울특별시 성동구,2,상반기,643.2,1.7,20.0,131.5,0.02,0.001
서울무학초등학교,서울특별시 성동구,2,하반기,609.8,2.3,20.0,16.8,0.02,0.0
서울사근초등학교,서울특별시 성동구,2,상반기,260.95,0.0,10.0,42.5,0.01,0.01
서울사근초등학교,서울특별시 성동구,2,하반기,149.05,0.0,20.0,20.0,0.01,0.003964597478176527
서울성수초등학교,서울특별시 성동구,2,상반기,468.5,1.603230313293819,20.0,20.0,0.02,0.002
서울성수초등학교,서울특별시 성동구,2,하반기,748.0,1.603230313293819,20.0,34.6,0.01,0.0
서울성자초등학교,서울특별시 광진구,2,상반기,639.0,0.0,20.0,22.0,0.01,0.003964597478176527
서울성자초등학교,서울특별시 광진구,2,하반기,368.9,1.0,20.0,39.0,0.01,0.0
서울신양초등학교,서울특별시 광진구,2,상반기,0.0,0.0,20.0,45.43074929577464,0.013,0.0
서울신양초등학교,서울특별시 광진구,2,하반기,167.5,0.0,0.0,0.0,0.01,0.0
서울신자초등학교,서울특별시 광진구,2,상반기,466.6,0.0,20.0,22.8,0.01,0.01
서울신자초등학교,서울특별시 광진구,2,하반기,763.6,0.0,20.0,65.0,0.01,0.01
서울양남초등학교,서울특별시 광진구,2,상반기,215.5,0.0,10.0,25.0,0.01,0.01
서울양남초등학교,서울특별시 광진구,2,하반기,190.0,0.0,0.0,47.2,0.01,0.01
서울옥수초등학교,서울특별시 성동구,2,상반기,460.0,0.0,0.0,28.9,0.017,0.003964597478176527
서울옥수초등학교,서울특별시 성동구,2,하반기,460.0,1.603230313293819,20.0,28.9,0.01,0.003964597478176527
서울옥정초등학교,서울특별시 성동구,2,상반기,264.8,1.4,20.0,45.43074929577464,0.01,0.001
서울옥정초등학교,서울특별시 성동구,2,하반기,652.6,3.0,19.0,56.0,0.02,0.0
서울용곡초등학교,서울특별시 광진구,2,상반기,725.1500000000001,1.0,20.0,40.0,0.01,0.01
서울용곡초등학교,서울특별시 광진구,2,하반기,546.9,0.0,20.0,47.0,0.01,0.01
서울용답초등학교,서울특별시 성동구,2,상반기,714.2,1.0,20.0,45.0,0.01,0.01
서울용답초등학교,서울특별시 성동구,2,하반기,159.1,0.0,0.0,54.0,0.0,0.0
서울용마초등학교,서울특별시 광진구,2,상반기,583.5,1.3,20.0,8.5,0.02,0.002
서울용마초등학교,서울특별시 광진구,2,하반기,755.8,1.3,20.0,8.5,0.02,0.0
서울응봉초등학교,서울특별시 성동구,2,상반기,761.2,1.0,20.0,40.0,0.017,0.01
서울응봉초등학교,서울특별시 성동구,2,하반기,761.2,1.0,20.0,45.43074929577464,0.01,0.01
서울자양초등학교,서울특별시 광진구,2,상반기,543.8499999999999,0.0,20.0,21.0,0.01,0.01
서울자양초등학교,서울특별시 광진구,2,하반기,147.2,0.0,20.0,55.0,0.01,0.01
서울장안초등학교,서울특별시 광진구,2,상반기,102.0,0.0,20.0,82.0,0.013,0.01
서울장안초등학교,서울특별시 광진구,2,하반기,557.9,1.0,20.0,67.0,0.01,0.01
서울중광초등학교,서울특별시 광진구,2,상반기,284.0,2.0,20.0,38.0,0.013,0.01
서울중광초등학교,서울특별시 광진구,2,하반기,249.9,0.0,20.0,27.0,0.01,0.01
