설립구분,학교급코드,지역,교육지원청,시도교육청,교육지원청코드,제외여부,예결산구분,세입세출구분,기타/학교일반운영,행정활동수입/교육활동지원,지원금수입/선택적교육활동,학부모부담수입/기본적교육활동,기타이전수입/학생복지_교육격차해소,정보공시 학교코드,정부이전수입/인적자원운용,시도교육청코드,소재지구분코드,분교여부,학교명,학교과정구분명(초-중-고),학교과정구분값(2-3-4),제외사유,연도,학교급코드,예산구분,학교재무활동,학교시설확충,1인당 예산,고등학교 계열 구분명
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,13000000,54270000,0,0,0,S010002270,500877000,B100000001,1,N,삼선중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,25000000,7000000,0,63047000,0,S010002273,594368000,B100000001,1,N,석관중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,25000000,24000000,0,37420000,0,S010002276,496498000,B100000001,1,N,수송중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,20000000,4505000,0,50440000,0,S010002277,554926000,B100000001,1,N,수유중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,25000000,10000000,0,23880000,0,S010002281,526570000,B100000001,1,N,월곡중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,20000000,22800000,0,53424000,0,S010002282,527621000,B100000001,1,N,인수중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,5000000,2500000,0,111311000,0,S010002283,602215000,B100000001,1,N,장위중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,0,0,0,0,0,S010002284,683624000,B100000001,1,N,종암중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,6000000,11155000,0,41037000,0,S010002288,540460000,B100000001,1,N,화계중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,15000000,1500000,0,36963000,0,S010002337,486550000,B100000001,1,N,금호여자중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,6000000,32977000,0,730093000,0,S010002341,449279000,B100000001,1,N,덕수중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,16000000,29510000,0,0,0,S010002350,561333000,B100000001,1,N,선린중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,13500000,37065000,0,0,0,S010002355,656098000,B100000001,1,N,용강중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,18000000,7700000,0,116826000,0,S010002356,494713000,B100000001,1,N,용산중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,27000000,3100000,0,45041000,0,S010002357,425825000,B100000001,1,N,장원중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 중구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,20000000,16000000,0,50292000,0,S010002360,427359000,B100000001,1,N,창덕여자중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 종로구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,20000000,16000000,0,0,0,S010002361,524694000,B100000001,1,N,청운중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 용산구,서울특별시중부교육지원청,서울특별시교육청,B100000359,N,복식부기,예산세입,25001000,10510000,0,0,0,S010002362,511564000,B100000001,1,N,한강중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,Y,복식부기,,0,0,0,0,0,S010004058,0,B100000001,1,N,서울체육중학교,,,서울체육고등학교에서 통합 입력,2022,3,세입,,,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,12300000,3010000,0,0,0,S010005180,677008000,B100000001,1,N,삼각산중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,40000000,3003000,0,0,0,S010005210,601292000,B100000001,1,N,을지중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 관악구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세입,20000000,44206000,0,70450000,0,S010005211,789421000,B100000001,1,N,구암중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세입,12000000,1920000,0,0,0,S010005212,428385000,B100000001,1,N,경일중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세입,28000000,17570000,0,149464000,0,S010005240,516006000,B100000001,1,N,마장중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,20000000,3600000,0,0,0,S010005271,640553000,B100000001,1,N,개운중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,N,복식부기,예산세입,15000000,13010000,0,59272000,0,S010005286,696675000,B100000001,1,N,양진중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,0,0,0,60000000,0,S010005287,641269000,B100000001,1,N,염경중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,20000000,1210000,0,10860000,0,S010005289,445927000,B100000001,1,N,효문중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,10000000,4200000,0,90846000,0,S010005366,769381000,B100000001,1,N,상암중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,25000000,32100000,0,49401000,0,S010005497,564410000,B100000001,1,N,수명중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,40000000,28300000,0,0,0,S010005510,834427000,B100000001,1,N,진관중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 양천구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,42002000,0,70384000,0,S010005515,798031000,B100000001,1,N,목운중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,20000000,2300000,0,127800000,0,S010005516,494526000,B100000001,1,N,솔샘중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,30000000,30408000,0,8060000,0,S010005519,536472000,B100000001,1,N,인왕중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,40000000,42910000,0,46243000,0,S010005520,553685000,B100000001,1,N,문현중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,10000000,3060000,0,0,0,S010005526,674146000,B100000001,1,N,강명중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,10000000,6000000,0,0,0,S010005540,628685000,B100000001,1,N,강동중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,30000000,71450000,0,0,0,S010005561,779123000,B100000001,1,N,신도중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,30000000,41420000,0,52161000,0,S010005569,523874000,B100000001,1,N,창천중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,10000000,2040000,0,0,0,S010005571,631595000,B100000001,1,N,천왕중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,7000000,10700000,0,0,0,S010005592,591170000,B100000001,1,N,가재울중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,100000000,0,0,0,0,S010005593,983763000,B100000001,1,N,위례솔중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,15000000,2000000,0,0,0,S010005595,725648000,B100000001,1,N,길음중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,20000000,1656000,0,0,0,S010005596,642297000,B100000001,1,N,마곡중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,N,복식부기,예산세입,14000000,31000000,0,0,0,S010005612,709348000,B100000001,1,N,숭곡중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,8015000,0,75645000,0,S010005829,777043000,B100000001,1,N,세곡중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,26000000,85106000,0,0,0,S010006041,834386000,B100000001,1,N,송례중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,26000000,34000000,0,36000000,0,S010006334,505347000,B100000001,1,N,내곡중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 구로구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,48000000,2351000,0,35416000,0,S010006401,435090000,B100000001,1,N,항동중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 영등포구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,3000000,11241000,0,144060000,0,S010006402,494666000,B100000001,1,N,신길중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,30000000,36550000,0,35968000,0,S010006403,521043000,B100000001,1,N,마곡하늬중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 송파구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,40000000,4800000,0,0,0,S010006434,990432000,B100000001,1,N,해누리중학교,중,3,,2022,3,세입,,,,
공립,3,서울특별시 강동구,서울특별시강동송파교육지원청,서울특별시교육청,B100000260,N,복식부기,예산세입,37800000,9700000,0,0,0,S010006545,828630000,B100000001,1,N,강빛중학교,,,,2022,3,세입,,,,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,363537000,83521000,5250000,126114000,104492000,S010000698,25530000,B100000001,1,N,개원중학교,중,3,,2022,3,세출,0,0,899040.6,
공립,3,서울특별시 서초구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,353271000,125915000,38340000,141346000,67417000,S010000700,16025000,B100000001,1,N,경원중학교,중,3,,2022,3,세출,0,10000000,736119.4,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,324835000,92092000,14700000,125998000,107652000,S010000701,19710000,B100000001,1,N,구룡중학교,중,3,,2022,3,세출,0,0,831294.9,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,282999000,68341000,19100000,157627000,106279000,S010000702,4100000,B100000001,1,N,압구정중학교,,,,2022,3,세출,0,0,1471073.7,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,354566000,110162000,13000000,127380000,56366000,S010000705,11870000,B100000001,1,N,대명중학교,중,3,,2022,3,세출,0,15000000,686970.1,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,394210000,91667000,19980000,128848000,56615000,S010000706,9080000,B100000001,1,N,대왕중학교,중,3,,2022,3,세출,0,0,775636.8,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,424428000,103348000,20200000,134705000,113998000,S010000707,14940000,B100000001,1,N,대청중학교,중,3,,2022,3,세출,0,0,762799.8,
공립,3,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세출,335636000,55098000,12980000,81118000,75739000,S010000708,58486000,B100000001,1,N,대치중학교,,,,2022,3,세출,0,0,992078.5,
